Date,AwayTeam,HomeTeam,A_SP_Hand,H_SP_Hand
30-07-2019,Arizona Diamondbacks,New York Yankees,R,L
31-07-2019,Arizona Diamondbacks,New York Yankees,R,R
02-08-2019,Boston Red Sox,New York Yankees,L,L
04-08-2019,Boston Red Sox,New York Yankees,L,L
13-08-2019,Baltimore Orioles,New York Yankees,L,R
14-08-2019,Baltimore Orioles,New York Yankees,R,L
15-08-2019,Cleveland Indians,New York Yankees,R,R
16-08-2019,Cleveland Indians,New York Yankees,R,R
17-08-2019,Cleveland Indians,New York Yankees,R,L
18-08-2019,Cleveland Indians,New York Yankees,R,nan
30-08-2019,Oakland Athletics,New York Yankees,L,nan
31-08-2019,Oakland Athletics,New York Yankees,R,R
01-09-2019,Oakland Athletics,New York Yankees,L,L
02-09-2019,Texas Rangers,New York Yankees,L,R
03-09-2019,Texas Rangers,New York Yankees,R,L
04-09-2019,Texas Rangers,New York Yankees,R,R
17-09-2019,Los Angeles Angels,New York Yankees,R,R
18-09-2019,Los Angeles Angels,New York Yankees,L,nan
19-09-2019,Los Angeles Angels,New York Yankees,L,R
20-09-2019,Toronto Blue Jays,New York Yankees,R,L
21-09-2019,Toronto Blue Jays,New York Yankees,R,L
22-09-2019,Toronto Blue Jays,New York Yankees,R,R
04-10-2019,Minnesota Twins,New York Yankees,R,L
05-10-2019,Minnesota Twins,New York Yankees,R,R
15-10-2019,Houston Astros,New York Yankees,R,R
17-10-2019,Houston Astros,New York Yankees,R,R
18-10-2019,Houston Astros,New York Yankees,R,L
04-04-2019,Washington Nationals,New York Mets,R,R
06-04-2019,Washington Nationals,New York Mets,L,L
07-04-2019,Washington Nationals,New York Mets,R,R
09-04-2019,Minnesota Twins,New York Mets,R,R
10-04-2019,Minnesota Twins,New York Mets,R,R
22-04-2019,Philadelphia Phillies,New York Mets,R,L
23-04-2019,Philadelphia Phillies,New York Mets,R,R
24-04-2019,Philadelphia Phillies,New York Mets,R,L
26-04-2019,Milwaukee Brewers,New York Mets,R,R
27-04-2019,Milwaukee Brewers,New York Mets,R,R
28-04-2019,Milwaukee Brewers,New York Mets,L,L
29-04-2019,Cincinnati Reds,New York Mets,R,R
30-04-2019,Cincinnati Reds,New York Mets,R,L
01-05-2019,Cincinnati Reds,New York Mets,R,R
02-05-2019,Cincinnati Reds,New York Mets,R,R
10-05-2019,Miami Marlins,New York Mets,R,R
11-05-2019,Miami Marlins,New York Mets,R,R
20-05-2019,Washington Nationals,New York Mets,L,R
21-05-2019,Washington Nationals,New York Mets,R,R
22-05-2019,Washington Nationals,New York Mets,R,R
23-05-2019,Washington Nationals,New York Mets,R,L
24-05-2019,Detroit Tigers,New York Mets,L,R
25-05-2019,Detroit Tigers,New York Mets,L,L
26-05-2019,Detroit Tigers,New York Mets,R,R
04-06-2019,San Francisco Giants,New York Mets,L,R
05-06-2019,San Francisco Giants,New York Mets,R,L
06-06-2019,San Francisco Giants,New York Mets,R,R
07-06-2019,Colorado Rockies,New York Mets,R,R
08-06-2019,Colorado Rockies,New York Mets,R,L
09-06-2019,Colorado Rockies,New York Mets,R,R
13-06-2019,St. Louis Cardinals,New York Mets,R,R
14-06-2019,St. Louis Cardinals,New York Mets,R,L
15-06-2019,St. Louis Cardinals,New York Mets,R,R
16-06-2019,St. Louis Cardinals,New York Mets,R,L
28-06-2019,Atlanta Braves,New York Mets,R,R
29-06-2019,Atlanta Braves,New York Mets,R,L
30-06-2019,Atlanta Braves,New York Mets,L,R
02-07-2019,New York Yankees,New York Mets,L,R
03-07-2019,New York Yankees,New York Mets,R,L
05-07-2019,Philadelphia Phillies,New York Mets,R,R
06-07-2019,Philadelphia Phillies,New York Mets,R,R
07-07-2019,Philadelphia Phillies,New York Mets,R,R
23-07-2019,San Diego Padres,New York Mets,R,L
24-07-2019,San Diego Padres,New York Mets,R,R
25-07-2019,San Diego Padres,New York Mets,L,R
26-07-2019,Pittsburgh Pirates,New York Mets,R,R
27-07-2019,Pittsburgh Pirates,New York Mets,R,L
28-07-2019,Pittsburgh Pirates,New York Mets,R,L
06-08-2019,Miami Marlins,New York Mets,R,R
07-08-2019,Miami Marlins,New York Mets,R,L
09-08-2019,Washington Nationals,New York Mets,R,R
10-08-2019,Washington Nationals,New York Mets,L,R
11-08-2019,Washington Nationals,New York Mets,R,R
20-08-2019,Cleveland Indians,New York Mets,R,L
21-08-2019,Cleveland Indians,New York Mets,R,R
22-08-2019,Cleveland Indians,New York Mets,R,R
23-08-2019,Atlanta Braves,New York Mets,R,R
24-08-2019,Atlanta Braves,New York Mets,L,R
25-08-2019,Atlanta Braves,New York Mets,L,L
27-08-2019,Chicago Cubs,New York Mets,R,R
28-08-2019,Chicago Cubs,New York Mets,R,R
29-08-2019,Chicago Cubs,New York Mets,L,R
06-09-2019,Philadelphia Phillies,New York Mets,R,L
07-09-2019,Philadelphia Phillies,New York Mets,L,R
08-09-2019,Philadelphia Phillies,New York Mets,R,R
09-09-2019,Arizona Diamondbacks,New York Mets,R,R
10-09-2019,Arizona Diamondbacks,New York Mets,R,R
11-09-2019,Arizona Diamondbacks,New York Mets,L,L
12-09-2019,Arizona Diamondbacks,New York Mets,L,R
13-09-2019,Los Angeles Dodgers,New York Mets,L,R
14-09-2019,Los Angeles Dodgers,New York Mets,L,R
15-09-2019,Los Angeles Dodgers,New York Mets,R,R
23-09-2019,Miami Marlins,New York Mets,L,L
24-09-2019,Miami Marlins,New York Mets,R,R
25-09-2019,Miami Marlins,New York Mets,R,R
26-09-2019,Miami Marlins,New York Mets,R,R
27-09-2019,Atlanta Braves,New York Mets,L,R
28-09-2019,Atlanta Braves,New York Mets,R,L
29-09-2019,Atlanta Braves,New York Mets,R,R
20-03-2019,Seattle Mariners,Oakland Athletics,L,R
21-03-2019,Seattle Mariners,Oakland Athletics,L,R
28-03-2019,Los Angeles Angels,Oakland Athletics,R,R
29-03-2019,Los Angeles Angels,Oakland Athletics,R,R
30-03-2019,Los Angeles Angels,Oakland Athletics,R,L
31-03-2019,Los Angeles Angels,Oakland Athletics,L,R
01-04-2019,Boston Red Sox,Oakland Athletics,L,R
02-04-2019,Boston Red Sox,Oakland Athletics,L,R
03-04-2019,Boston Red Sox,Oakland Athletics,R,R
04-04-2019,Boston Red Sox,Oakland Athletics,L,L
16-04-2019,Houston Astros,Oakland Athletics,R,R
17-04-2019,Houston Astros,Oakland Athletics,L,R
19-04-2019,Toronto Blue Jays,Oakland Athletics,R,R
20-04-2019,Toronto Blue Jays,Oakland Athletics,R,R
21-04-2019,Toronto Blue Jays,Oakland Athletics,R,L
22-04-2019,Texas Rangers,Oakland Athletics,L,R
23-04-2019,Texas Rangers,Oakland Athletics,R,R
24-04-2019,Texas Rangers,Oakland Athletics,R,R
07-05-2019,Cincinnati Reds,Oakland Athletics,R,R
08-05-2019,Cincinnati Reds,Oakland Athletics,R,L
09-05-2019,Cincinnati Reds,Oakland Athletics,R,R
10-05-2019,Cleveland Indians,Oakland Athletics,R,R
11-05-2019,Cleveland Indians,Oakland Athletics,R,R
12-05-2019,Cleveland Indians,Oakland Athletics,R,R
24-05-2019,Seattle Mariners,Oakland Athletics,L,R
25-05-2019,Seattle Mariners,Oakland Athletics,L,R
26-05-2019,Seattle Mariners,Oakland Athletics,R,L
27-05-2019,Los Angeles Angels,Oakland Athletics,R,R
28-05-2019,Los Angeles Angels,Oakland Athletics,R,R
29-05-2019,Los Angeles Angels,Oakland Athletics,R,R
31-05-2019,Houston Astros,Oakland Athletics,R,R
01-06-2019,Houston Astros,Oakland Athletics,R,L
02-06-2019,Houston Astros,Oakland Athletics,R,R
14-06-2019,Seattle Mariners,Oakland Athletics,L,R
15-06-2019,Seattle Mariners,Oakland Athletics,R,R
16-06-2019,Seattle Mariners,Oakland Athletics,R,R
17-06-2019,Baltimore Orioles,Oakland Athletics,R,R
18-06-2019,Baltimore Orioles,Oakland Athletics,R,L
19-06-2019,Baltimore Orioles,Oakland Athletics,R,R
20-06-2019,Tampa Bay Rays,Oakland Athletics,R,R
21-06-2019,Tampa Bay Rays,Oakland Athletics,R,R
22-06-2019,Tampa Bay Rays,Oakland Athletics,R,R
23-06-2019,Tampa Bay Rays,Oakland Athletics,R,L
02-07-2019,Minnesota Twins,Oakland Athletics,R,R
03-07-2019,Minnesota Twins,Oakland Athletics,R,R
04-07-2019,Minnesota Twins,Oakland Athletics,R,R
12-07-2019,Chicago White Sox,Oakland Athletics,R,R
13-07-2019,Chicago White Sox,Oakland Athletics,R,R
14-07-2019,Chicago White Sox,Oakland Athletics,R,L
16-07-2019,Seattle Mariners,Oakland Athletics,L,R
17-07-2019,Seattle Mariners,Oakland Athletics,R,R
25-07-2019,Texas Rangers,Oakland Athletics,R,L
26-07-2019,Texas Rangers,Oakland Athletics,R,R
27-07-2019,Texas Rangers,Oakland Athletics,R,R
28-07-2019,Texas Rangers,Oakland Athletics,R,R
30-07-2019,Milwaukee Brewers,Oakland Athletics,R,R
31-07-2019,Milwaukee Brewers,Oakland Athletics,R,L
01-08-2019,Milwaukee Brewers,Oakland Athletics,R,R
03-08-2019,St. Louis Cardinals,Oakland Athletics,R,R
04-08-2019,St. Louis Cardinals,Oakland Athletics,R,R
15-08-2019,Houston Astros,Oakland Athletics,R,R
16-08-2019,Houston Astros,Oakland Athletics,R,R
17-08-2019,Houston Astros,Oakland Athletics,R,R
18-08-2019,Houston Astros,Oakland Athletics,R,L
20-08-2019,New York Yankees,Oakland Athletics,R,R
21-08-2019,New York Yankees,Oakland Athletics,L,R
22-08-2019,New York Yankees,Oakland Athletics,R,R
24-08-2019,San Francisco Giants,Oakland Athletics,L,R
25-08-2019,San Francisco Giants,Oakland Athletics,R,L
03-09-2019,Los Angeles Angels,Oakland Athletics,R,R
04-09-2019,Los Angeles Angels,Oakland Athletics,L,R
05-09-2019,Los Angeles Angels,Oakland Athletics,R,L
06-09-2019,Detroit Tigers,Oakland Athletics,R,R
07-09-2019,Detroit Tigers,Oakland Athletics,R,R
08-09-2019,Detroit Tigers,Oakland Athletics,L,L
16-09-2019,Kansas City Royals,Oakland Athletics,R,R
17-09-2019,Kansas City Royals,Oakland Athletics,R,L
18-09-2019,Kansas City Royals,Oakland Athletics,L,R
20-09-2019,Texas Rangers,Oakland Athletics,L,R
21-09-2019,Texas Rangers,Oakland Athletics,L,L
22-09-2019,Texas Rangers,Oakland Athletics,R,R
02-10-2019,Tampa Bay Rays,Oakland Athletics,R,L
28-03-2019,Atlanta Braves,Philadelphia Phillies,R,R
30-03-2019,Atlanta Braves,Philadelphia Phillies,R,R
31-03-2019,Atlanta Braves,Philadelphia Phillies,R,R
05-04-2019,Minnesota Twins,Philadelphia Phillies,R,R
06-04-2019,Minnesota Twins,Philadelphia Phillies,R,R
07-04-2019,Minnesota Twins,Philadelphia Phillies,R,R
08-04-2019,Washington Nationals,Philadelphia Phillies,R,R
09-04-2019,Washington Nationals,Philadelphia Phillies,R,R
10-04-2019,Washington Nationals,Philadelphia Phillies,R,R
15-04-2019,New York Mets,Philadelphia Phillies,R,R
16-04-2019,New York Mets,Philadelphia Phillies,L,R
17-04-2019,New York Mets,Philadelphia Phillies,R,R
25-04-2019,Miami Marlins,Philadelphia Phillies,L,R
26-04-2019,Miami Marlins,Philadelphia Phillies,R,R
27-04-2019,Miami Marlins,Philadelphia Phillies,R,R
28-04-2019,Miami Marlins,Philadelphia Phillies,R,R
30-04-2019,Detroit Tigers,Philadelphia Phillies,R,R
01-05-2019,Detroit Tigers,Philadelphia Phillies,L,R
03-05-2019,Washington Nationals,Philadelphia Phillies,R,R
04-05-2019,Washington Nationals,Philadelphia Phillies,L,R
05-05-2019,Washington Nationals,Philadelphia Phillies,R,R
13-05-2019,Milwaukee Brewers,Philadelphia Phillies,R,R
14-05-2019,Milwaukee Brewers,Philadelphia Phillies,R,R
15-05-2019,Milwaukee Brewers,Philadelphia Phillies,L,R
16-05-2019,Milwaukee Brewers,Philadelphia Phillies,R,R
17-05-2019,Colorado Rockies,Philadelphia Phillies,R,L
18-05-2019,Colorado Rockies,Philadelphia Phillies,R,R
19-05-2019,Colorado Rockies,Philadelphia Phillies,L,R
28-05-2019,St. Louis Cardinals,Philadelphia Phillies,R,R
29-05-2019,St. Louis Cardinals,Philadelphia Phillies,L,R
30-05-2019,St. Louis Cardinals,Philadelphia Phillies,R,R
07-06-2019,Cincinnati Reds,Philadelphia Phillies,R,R
08-06-2019,Cincinnati Reds,Philadelphia Phillies,R,R
09-06-2019,Cincinnati Reds,Philadelphia Phillies,R,R
10-06-2019,Arizona Diamondbacks,Philadelphia Phillies,R,R
11-06-2019,Arizona Diamondbacks,Philadelphia Phillies,R,R
12-06-2019,Arizona Diamondbacks,Philadelphia Phillies,R,R
21-06-2019,Miami Marlins,Philadelphia Phillies,R,R
22-06-2019,Miami Marlins,Philadelphia Phillies,R,R
23-06-2019,Miami Marlins,Philadelphia Phillies,R,R
24-06-2019,New York Mets,Philadelphia Phillies,L,R
25-06-2019,New York Mets,Philadelphia Phillies,R,R
26-06-2019,New York Mets,Philadelphia Phillies,L,R
27-06-2019,New York Mets,Philadelphia Phillies,R,R
12-07-2019,Washington Nationals,Philadelphia Phillies,R,R
13-07-2019,Washington Nationals,Philadelphia Phillies,L,R
14-07-2019,Washington Nationals,Philadelphia Phillies,R,R
15-07-2019,Los Angeles Dodgers,Philadelphia Phillies,L,R
16-07-2019,Los Angeles Dodgers,Philadelphia Phillies,R,R
17-07-2019,Los Angeles Dodgers,Philadelphia Phillies,R,R
18-07-2019,Los Angeles Dodgers,Philadelphia Phillies,R,R
26-07-2019,Atlanta Braves,Philadelphia Phillies,R,R
27-07-2019,Atlanta Braves,Philadelphia Phillies,L,R
28-07-2019,Atlanta Braves,Philadelphia Phillies,R,R
30-07-2019,San Francisco Giants,Philadelphia Phillies,R,L
31-07-2019,San Francisco Giants,Philadelphia Phillies,R,R
01-08-2019,San Francisco Giants,Philadelphia Phillies,R,R
02-08-2019,Chicago White Sox,Philadelphia Phillies,R,L
03-08-2019,Chicago White Sox,Philadelphia Phillies,L,R
04-08-2019,Chicago White Sox,Philadelphia Phillies,R,L
13-08-2019,Chicago Cubs,Philadelphia Phillies,L,L
14-08-2019,Chicago Cubs,Philadelphia Phillies,L,R
15-08-2019,Chicago Cubs,Philadelphia Phillies,R,L
16-08-2019,San Diego Padres,Philadelphia Phillies,R,R
17-08-2019,San Diego Padres,Philadelphia Phillies,R,R
18-08-2019,San Diego Padres,Philadelphia Phillies,L,L
26-08-2019,Pittsburgh Pirates,Philadelphia Phillies,R,L
27-08-2019,Pittsburgh Pirates,Philadelphia Phillies,L,L
28-08-2019,Pittsburgh Pirates,Philadelphia Phillies,R,R
30-08-2019,New York Mets,Philadelphia Phillies,R,R
31-08-2019,New York Mets,Philadelphia Phillies,L,L
01-09-2019,New York Mets,Philadelphia Phillies,R,R
09-09-2019,Atlanta Braves,Philadelphia Phillies,R,R
10-09-2019,Atlanta Braves,Philadelphia Phillies,L,L
11-09-2019,Atlanta Braves,Philadelphia Phillies,L,R
12-09-2019,Atlanta Braves,Philadelphia Phillies,R,L
14-09-2019,Boston Red Sox,Philadelphia Phillies,L,R
15-09-2019,Boston Red Sox,Philadelphia Phillies,R,L
27-09-2019,Miami Marlins,Philadelphia Phillies,R,R
28-09-2019,Miami Marlins,Philadelphia Phillies,L,R
29-09-2019,Miami Marlins,Philadelphia Phillies,R,R
01-04-2019,St. Louis Cardinals,Pittsburgh Pirates,R,R
03-04-2019,St. Louis Cardinals,Pittsburgh Pirates,R,R
04-04-2019,Cincinnati Reds,Pittsburgh Pirates,R,R
05-04-2019,Cincinnati Reds,Pittsburgh Pirates,R,R
06-04-2019,Cincinnati Reds,Pittsburgh Pirates,R,R
07-04-2019,Cincinnati Reds,Pittsburgh Pirates,R,R
19-04-2019,San Francisco Giants,Pittsburgh Pirates,L,R
20-04-2019,San Francisco Giants,Pittsburgh Pirates,L,R
21-04-2019,San Francisco Giants,Pittsburgh Pirates,R,R
22-04-2019,Arizona Diamondbacks,Pittsburgh Pirates,R,R
23-04-2019,Arizona Diamondbacks,Pittsburgh Pirates,R,R
24-04-2019,Arizona Diamondbacks,Pittsburgh Pirates,R,R
25-04-2019,Arizona Diamondbacks,Pittsburgh Pirates,R,R
03-05-2019,Oakland Athletics,Pittsburgh Pirates,L,R
04-05-2019,Oakland Athletics,Pittsburgh Pirates,R,R
05-05-2019,Oakland Athletics,Pittsburgh Pirates,R,R
07-05-2019,Texas Rangers,Pittsburgh Pirates,R,L
08-05-2019,Texas Rangers,Pittsburgh Pirates,R,R
21-05-2019,Colorado Rockies,Pittsburgh Pirates,R,R
22-05-2019,Colorado Rockies,Pittsburgh Pirates,R,R
23-05-2019,Colorado Rockies,Pittsburgh Pirates,R,R
24-05-2019,Los Angeles Dodgers,Pittsburgh Pirates,R,R
25-05-2019,Los Angeles Dodgers,Pittsburgh Pirates,L,R
26-05-2019,Los Angeles Dodgers,Pittsburgh Pirates,R,R
30-05-2019,Milwaukee Brewers,Pittsburgh Pirates,R,R
31-05-2019,Milwaukee Brewers,Pittsburgh Pirates,R,R
01-06-2019,Milwaukee Brewers,Pittsburgh Pirates,R,R
02-06-2019,Milwaukee Brewers,Pittsburgh Pirates,R,R
04-06-2019,Atlanta Braves,Pittsburgh Pirates,L,L
05-06-2019,Atlanta Braves,Pittsburgh Pirates,R,R
06-06-2019,Atlanta Braves,Pittsburgh Pirates,R,R
18-06-2019,Detroit Tigers,Pittsburgh Pirates,L,R
19-06-2019,Detroit Tigers,Pittsburgh Pirates,R,R
21-06-2019,San Diego Padres,Pittsburgh Pirates,L,R
22-06-2019,San Diego Padres,Pittsburgh Pirates,R,R
23-06-2019,San Diego Padres,Pittsburgh Pirates,L,L
01-07-2019,Chicago Cubs,Pittsburgh Pirates,R,R
02-07-2019,Chicago Cubs,Pittsburgh Pirates,R,R
03-07-2019,Chicago Cubs,Pittsburgh Pirates,R,R
04-07-2019,Chicago Cubs,Pittsburgh Pirates,L,R
05-07-2019,Milwaukee Brewers,Pittsburgh Pirates,R,L
06-07-2019,Milwaukee Brewers,Pittsburgh Pirates,R,R
07-07-2019,Milwaukee Brewers,Pittsburgh Pirates,R,R
19-07-2019,Philadelphia Phillies,Pittsburgh Pirates,R,R
20-07-2019,Philadelphia Phillies,Pittsburgh Pirates,R,R
21-07-2019,Philadelphia Phillies,Pittsburgh Pirates,L,R
22-07-2019,St. Louis Cardinals,Pittsburgh Pirates,R,R
23-07-2019,St. Louis Cardinals,Pittsburgh Pirates,R,R
24-07-2019,St. Louis Cardinals,Pittsburgh Pirates,R,R
25-07-2019,St. Louis Cardinals,Pittsburgh Pirates,R,R
02-08-2019,New York Mets,Pittsburgh Pirates,L,R
03-08-2019,New York Mets,Pittsburgh Pirates,R,R
04-08-2019,New York Mets,Pittsburgh Pirates,R,R
05-08-2019,Milwaukee Brewers,Pittsburgh Pirates,R,R
06-08-2019,Milwaukee Brewers,Pittsburgh Pirates,R,L
07-08-2019,Milwaukee Brewers,Pittsburgh Pirates,L,R
16-08-2019,Chicago Cubs,Pittsburgh Pirates,R,R
17-08-2019,Chicago Cubs,Pittsburgh Pirates,L,L
18-08-2019,Chicago Cubs,Pittsburgh Pirates,L,R
19-08-2019,Washington Nationals,Pittsburgh Pirates,R,R
20-08-2019,Washington Nationals,Pittsburgh Pirates,R,R
21-08-2019,Washington Nationals,Pittsburgh Pirates,L,R
22-08-2019,Washington Nationals,Pittsburgh Pirates,R,L
23-08-2019,Cincinnati Reds,Pittsburgh Pirates,R,R
24-08-2019,Cincinnati Reds,Pittsburgh Pirates,L,R
25-08-2019,Cincinnati Reds,Pittsburgh Pirates,R,R
03-09-2019,Miami Marlins,Pittsburgh Pirates,R,R
04-09-2019,Miami Marlins,Pittsburgh Pirates,R,R
05-09-2019,Miami Marlins,Pittsburgh Pirates,R,R
06-09-2019,St. Louis Cardinals,Pittsburgh Pirates,R,R
07-09-2019,St. Louis Cardinals,Pittsburgh Pirates,R,L
08-09-2019,St. Louis Cardinals,Pittsburgh Pirates,R,R
17-09-2019,Seattle Mariners,Pittsburgh Pirates,L,R
18-09-2019,Seattle Mariners,Pittsburgh Pirates,R,R
19-09-2019,Seattle Mariners,Pittsburgh Pirates,L,R
24-09-2019,Chicago Cubs,Pittsburgh Pirates,R,R
25-09-2019,Chicago Cubs,Pittsburgh Pirates,L,R
26-09-2019,Chicago Cubs,Pittsburgh Pirates,L,R
27-09-2019,Cincinnati Reds,Pittsburgh Pirates,R,L
28-09-2019,Cincinnati Reds,Pittsburgh Pirates,R,R
29-09-2019,Cincinnati Reds,Pittsburgh Pirates,R,R
28-03-2019,San Francisco Giants,San Diego Padres,L,L
29-03-2019,San Francisco Giants,San Diego Padres,L,L
30-03-2019,San Francisco Giants,San Diego Padres,R,L
31-03-2019,San Francisco Giants,San Diego Padres,R,R
01-04-2019,Arizona Diamondbacks,San Diego Padres,R,L
02-04-2019,Arizona Diamondbacks,San Diego Padres,R,L
03-04-2019,Arizona Diamondbacks,San Diego Padres,L,L
15-04-2019,Colorado Rockies,San Diego Padres,R,L
16-04-2019,Colorado Rockies,San Diego Padres,R,L
18-04-2019,Cincinnati Reds,San Diego Padres,R,R
19-04-2019,Cincinnati Reds,San Diego Padres,R,L
20-04-2019,Cincinnati Reds,San Diego Padres,R,L
21-04-2019,Cincinnati Reds,San Diego Padres,R,L
23-04-2019,Seattle Mariners,San Diego Padres,R,L
24-04-2019,Seattle Mariners,San Diego Padres,R,R
03-05-2019,Los Angeles Dodgers,San Diego Padres,L,L
04-05-2019,Los Angeles Dodgers,San Diego Padres,L,L
05-05-2019,Los Angeles Dodgers,San Diego Padres,R,L
06-05-2019,New York Mets,San Diego Padres,R,R
07-05-2019,New York Mets,San Diego Padres,R,R
08-05-2019,New York Mets,San Diego Padres,R,L
16-05-2019,Pittsburgh Pirates,San Diego Padres,R,L
17-05-2019,Pittsburgh Pirates,San Diego Padres,R,L
18-05-2019,Pittsburgh Pirates,San Diego Padres,R,L
19-05-2019,Pittsburgh Pirates,San Diego Padres,R,R
20-05-2019,Arizona Diamondbacks,San Diego Padres,R,R
21-05-2019,Arizona Diamondbacks,San Diego Padres,R,L
22-05-2019,Arizona Diamondbacks,San Diego Padres,R,L
31-05-2019,Miami Marlins,San Diego Padres,L,L
01-06-2019,Miami Marlins,San Diego Padres,R,L
02-06-2019,Miami Marlins,San Diego Padres,R,L
03-06-2019,Philadelphia Phillies,San Diego Padres,R,L
04-06-2019,Philadelphia Phillies,San Diego Padres,R,R
05-06-2019,Philadelphia Phillies,San Diego Padres,R,R
06-06-2019,Washington Nationals,San Diego Padres,L,L
07-06-2019,Washington Nationals,San Diego Padres,R,L
08-06-2019,Washington Nationals,San Diego Padres,R,L
09-06-2019,Washington Nationals,San Diego Padres,R,R
17-06-2019,Milwaukee Brewers,San Diego Padres,R,L
18-06-2019,Milwaukee Brewers,San Diego Padres,R,L
19-06-2019,Milwaukee Brewers,San Diego Padres,R,L
28-06-2019,St. Louis Cardinals,San Diego Padres,R,L
29-06-2019,St. Louis Cardinals,San Diego Padres,R,R
30-06-2019,St. Louis Cardinals,San Diego Padres,R,L
01-07-2019,San Francisco Giants,San Diego Padres,R,L
02-07-2019,San Francisco Giants,San Diego Padres,R,L
03-07-2019,San Francisco Giants,San Diego Padres,R,R
12-07-2019,Atlanta Braves,San Diego Padres,L,R
13-07-2019,Atlanta Braves,San Diego Padres,R,L
14-07-2019,Atlanta Braves,San Diego Padres,R,R
26-07-2019,San Francisco Giants,San Diego Padres,R,L
27-07-2019,San Francisco Giants,San Diego Padres,R,R
28-07-2019,San Francisco Giants,San Diego Padres,L,L
29-07-2019,Baltimore Orioles,San Diego Padres,R,R
30-07-2019,Baltimore Orioles,San Diego Padres,R,R
08-08-2019,Colorado Rockies,San Diego Padres,R,L
09-08-2019,Colorado Rockies,San Diego Padres,L,R
10-08-2019,Colorado Rockies,San Diego Padres,R,R
11-08-2019,Colorado Rockies,San Diego Padres,R,R
12-08-2019,Tampa Bay Rays,San Diego Padres,R,L
13-08-2019,Tampa Bay Rays,San Diego Padres,L,L
14-08-2019,Tampa Bay Rays,San Diego Padres,L,R
23-08-2019,Boston Red Sox,San Diego Padres,L,R
24-08-2019,Boston Red Sox,San Diego Padres,R,R
25-08-2019,Boston Red Sox,San Diego Padres,L,L
26-08-2019,Los Angeles Dodgers,San Diego Padres,R,L
27-08-2019,Los Angeles Dodgers,San Diego Padres,R,R
28-08-2019,Los Angeles Dodgers,San Diego Padres,R,R
06-09-2019,Colorado Rockies,San Diego Padres,R,R
07-09-2019,Colorado Rockies,San Diego Padres,R,L
08-09-2019,Colorado Rockies,San Diego Padres,R,L
09-09-2019,Chicago Cubs,San Diego Padres,R,R
10-09-2019,Chicago Cubs,San Diego Padres,L,R
11-09-2019,Chicago Cubs,San Diego Padres,L,R
12-09-2019,Chicago Cubs,San Diego Padres,R,R
20-09-2019,Arizona Diamondbacks,San Diego Padres,R,L
21-09-2019,Arizona Diamondbacks,San Diego Padres,R,R
22-09-2019,Arizona Diamondbacks,San Diego Padres,L,R
24-09-2019,Los Angeles Dodgers,San Diego Padres,L,R
25-09-2019,Los Angeles Dodgers,San Diego Padres,R,R
26-09-2019,Los Angeles Dodgers,San Diego Padres,L,L
28-03-2019,Boston Red Sox,Seattle Mariners,L,L
29-03-2019,Boston Red Sox,Seattle Mariners,R,L
30-03-2019,Boston Red Sox,Seattle Mariners,L,R
31-03-2019,Boston Red Sox,Seattle Mariners,R,L
01-04-2019,Los Angeles Angels,Seattle Mariners,R,R
02-04-2019,Los Angeles Angels,Seattle Mariners,R,L
12-04-2019,Houston Astros,Seattle Mariners,L,L
13-04-2019,Houston Astros,Seattle Mariners,R,R
14-04-2019,Houston Astros,Seattle Mariners,R,L
15-04-2019,Cleveland Indians,Seattle Mariners,R,L
16-04-2019,Cleveland Indians,Seattle Mariners,R,R
17-04-2019,Cleveland Indians,Seattle Mariners,R,R
25-04-2019,Texas Rangers,Seattle Mariners,L,L
26-04-2019,Texas Rangers,Seattle Mariners,R,L
27-04-2019,Texas Rangers,Seattle Mariners,L,R
28-04-2019,Texas Rangers,Seattle Mariners,R,R
30-04-2019,Chicago Cubs,Seattle Mariners,L,R
01-05-2019,Chicago Cubs,Seattle Mariners,L,L
13-05-2019,Oakland Athletics,Seattle Mariners,R,L
14-05-2019,Oakland Athletics,Seattle Mariners,L,R
16-05-2019,Minnesota Twins,Seattle Mariners,R,R
17-05-2019,Minnesota Twins,Seattle Mariners,L,L
18-05-2019,Minnesota Twins,Seattle Mariners,R,L
19-05-2019,Minnesota Twins,Seattle Mariners,R,L
27-05-2019,Texas Rangers,Seattle Mariners,R,L
28-05-2019,Texas Rangers,Seattle Mariners,R,L
29-05-2019,Texas Rangers,Seattle Mariners,R,L
30-05-2019,Los Angeles Angels,Seattle Mariners,R,L
31-05-2019,Los Angeles Angels,Seattle Mariners,L,R
01-06-2019,Los Angeles Angels,Seattle Mariners,L,L
02-06-2019,Los Angeles Angels,Seattle Mariners,L,L
03-06-2019,Houston Astros,Seattle Mariners,R,R
04-06-2019,Houston Astros,Seattle Mariners,L,R
05-06-2019,Houston Astros,Seattle Mariners,R,R
06-06-2019,Houston Astros,Seattle Mariners,R,R
17-06-2019,Kansas City Royals,Seattle Mariners,L,R
18-06-2019,Kansas City Royals,Seattle Mariners,R,L
19-06-2019,Kansas City Royals,Seattle Mariners,R,L
20-06-2019,Baltimore Orioles,Seattle Mariners,R,R
21-06-2019,Baltimore Orioles,Seattle Mariners,L,R
22-06-2019,Baltimore Orioles,Seattle Mariners,R,L
23-06-2019,Baltimore Orioles,Seattle Mariners,R,L
02-07-2019,St. Louis Cardinals,Seattle Mariners,R,R
