Date,AwayTeam,HomeTeam,A_SP_Hand,H_SP_Hand
14-06-2018,Tampa Bay Rays,New York Yankees,L,R
15-06-2018,Tampa Bay Rays,New York Yankees,R,R
16-06-2018,Tampa Bay Rays,New York Yankees,R,R
17-06-2018,Tampa Bay Rays,New York Yankees,R,nan
19-06-2018,Seattle Mariners,New York Yankees,L,R
20-06-2018,Seattle Mariners,New York Yankees,R,R
21-06-2018,Seattle Mariners,New York Yankees,L,R
29-06-2018,Boston Red Sox,New York Yankees,L,nan
30-06-2018,Boston Red Sox,New York Yankees,L,R
01-07-2018,Boston Red Sox,New York Yankees,L,R
02-07-2018,Atlanta Braves,New York Yankees,R,R
03-07-2018,Atlanta Braves,New York Yankees,L,R
04-07-2018,Atlanta Braves,New York Yankees,R,nan
20-07-2018,New York Mets,New York Yankees,R,R
21-07-2018,New York Mets,New York Yankees,L,R
26-07-2018,Kansas City Royals,New York Yankees,R,R
29-07-2018,Kansas City Royals,New York Yankees,R,L
31-07-2018,Baltimore Orioles,New York Yankees,R,R
01-08-2018,Baltimore Orioles,New York Yankees,R,R
09-08-2018,Texas Rangers,New York Yankees,R,L
10-08-2018,Texas Rangers,New York Yankees,L,R
11-08-2018,Texas Rangers,New York Yankees,R,R
12-08-2018,Texas Rangers,New York Yankees,L,nan
13-08-2018,New York Mets,New York Yankees,R,R
14-08-2018,Tampa Bay Rays,New York Yankees,R,L
15-08-2018,Tampa Bay Rays,New York Yankees,R,R
16-08-2018,Tampa Bay Rays,New York Yankees,L,R
17-08-2018,Toronto Blue Jays,New York Yankees,R,R
18-08-2018,Toronto Blue Jays,New York Yankees,R,R
19-08-2018,Toronto Blue Jays,New York Yankees,L,L
27-08-2018,Chicago White Sox,New York Yankees,L,R
28-08-2018,Chicago White Sox,New York Yankees,R,R
29-08-2018,Chicago White Sox,New York Yankees,R,nan
30-08-2018,Detroit Tigers,New York Yankees,L,L
31-08-2018,Detroit Tigers,New York Yankees,R,R
01-09-2018,Detroit Tigers,New York Yankees,L,R
02-09-2018,Detroit Tigers,New York Yankees,L,R
14-09-2018,Toronto Blue Jays,New York Yankees,R,R
15-09-2018,Toronto Blue Jays,New York Yankees,R,nan
16-09-2018,Toronto Blue Jays,New York Yankees,L,R
18-09-2018,Boston Red Sox,New York Yankees,R,L
19-09-2018,Boston Red Sox,New York Yankees,L,R
20-09-2018,Boston Red Sox,New York Yankees,L,R
21-09-2018,Baltimore Orioles,New York Yankees,R,nan
22-09-2018,Baltimore Orioles,New York Yankees,R,R
23-09-2018,Baltimore Orioles,New York Yankees,R,L
03-10-2018,Oakland Athletics,New York Yankees,R,R
08-10-2018,Boston Red Sox,New York Yankees,R,R
09-10-2018,Boston Red Sox,New York Yankees,R,nan
29-03-2018,St. Louis Cardinals,New York Mets,R,R
31-03-2018,St. Louis Cardinals,New York Mets,R,R
01-04-2018,St. Louis Cardinals,New York Mets,R,L
03-04-2018,Philadelphia Phillies,New York Mets,R,R
04-04-2018,Philadelphia Phillies,New York Mets,R,R
13-04-2018,Milwaukee Brewers,New York Mets,R,L
14-04-2018,Milwaukee Brewers,New York Mets,R,R
15-04-2018,Milwaukee Brewers,New York Mets,R,R
16-04-2018,Washington Nationals,New York Mets,R,R
17-04-2018,Washington Nationals,New York Mets,L,R
18-04-2018,Washington Nationals,New York Mets,R,L
01-05-2018,Atlanta Braves,New York Mets,R,R
02-05-2018,Atlanta Braves,New York Mets,L,R
03-05-2018,Atlanta Braves,New York Mets,R,L
04-05-2018,Colorado Rockies,New York Mets,R,R
05-05-2018,Colorado Rockies,New York Mets,R,L
06-05-2018,Colorado Rockies,New York Mets,L,R
15-05-2018,Toronto Blue Jays,New York Mets,L,R
16-05-2018,Toronto Blue Jays,New York Mets,L,R
18-05-2018,Arizona Diamondbacks,New York Mets,R,R
19-05-2018,Arizona Diamondbacks,New York Mets,L,L
20-05-2018,Arizona Diamondbacks,New York Mets,R,R
21-05-2018,Miami Marlins,New York Mets,R,L
22-05-2018,Miami Marlins,New York Mets,L,R
23-05-2018,Miami Marlins,New York Mets,R,R
31-05-2018,Chicago Cubs,New York Mets,L,R
01-06-2018,Chicago Cubs,New York Mets,R,R
02-06-2018,Chicago Cubs,New York Mets,L,R
03-06-2018,Chicago Cubs,New York Mets,L,L
05-06-2018,Baltimore Orioles,New York Mets,R,L
06-06-2018,Baltimore Orioles,New York Mets,R,R
08-06-2018,New York Yankees,New York Mets,R,R
09-06-2018,New York Yankees,New York Mets,R,L
10-06-2018,New York Yankees,New York Mets,R,R
22-06-2018,Los Angeles Dodgers,New York Mets,L,R
23-06-2018,Los Angeles Dodgers,New York Mets,L,R
24-06-2018,Los Angeles Dodgers,New York Mets,L,L
25-06-2018,Pittsburgh Pirates,New York Mets,R,R
26-06-2018,Pittsburgh Pirates,New York Mets,R,L
27-06-2018,Pittsburgh Pirates,New York Mets,R,R
06-07-2018,Tampa Bay Rays,New York Mets,R,R
07-07-2018,Tampa Bay Rays,New York Mets,L,L
08-07-2018,Tampa Bay Rays,New York Mets,R,R
10-07-2018,Philadelphia Phillies,New York Mets,R,R
11-07-2018,Philadelphia Phillies,New York Mets,R,R
12-07-2018,Washington Nationals,New York Mets,R,L
13-07-2018,Washington Nationals,New York Mets,R,R
14-07-2018,Washington Nationals,New York Mets,R,R
15-07-2018,Washington Nationals,New York Mets,R,R
23-07-2018,San Diego Padres,New York Mets,L,R
24-07-2018,San Diego Padres,New York Mets,L,R
25-07-2018,San Diego Padres,New York Mets,L,R
02-08-2018,Atlanta Braves,New York Mets,R,L
03-08-2018,Atlanta Braves,New York Mets,R,R
04-08-2018,Atlanta Braves,New York Mets,R,R
05-08-2018,Atlanta Braves,New York Mets,R,R
06-08-2018,Cincinnati Reds,New York Mets,R,R
07-08-2018,Cincinnati Reds,New York Mets,R,L
08-08-2018,Cincinnati Reds,New York Mets,R,R
20-08-2018,San Francisco Giants,New York Mets,L,R
21-08-2018,San Francisco Giants,New York Mets,R,L
22-08-2018,San Francisco Giants,New York Mets,R,R
23-08-2018,San Francisco Giants,New York Mets,L,R
24-08-2018,Washington Nationals,New York Mets,L,L
25-08-2018,Washington Nationals,New York Mets,R,R
26-08-2018,Washington Nationals,New York Mets,R,L
07-09-2018,Philadelphia Phillies,New York Mets,R,L
08-09-2018,Philadelphia Phillies,New York Mets,R,R
09-09-2018,Philadelphia Phillies,New York Mets,R,R
11-09-2018,Miami Marlins,New York Mets,R,R
12-09-2018,Miami Marlins,New York Mets,R,R
25-09-2018,Atlanta Braves,New York Mets,R,R
26-09-2018,Atlanta Braves,New York Mets,L,R
27-09-2018,Atlanta Braves,New York Mets,R,L
28-09-2018,Miami Marlins,New York Mets,R,R
29-09-2018,Miami Marlins,New York Mets,R,L
30-09-2018,Miami Marlins,New York Mets,R,R
29-03-2018,Los Angeles Angels,Oakland Athletics,R,R
30-03-2018,Los Angeles Angels,Oakland Athletics,L,L
31-03-2018,Los Angeles Angels,Oakland Athletics,R,R
01-04-2018,Los Angeles Angels,Oakland Athletics,R,R
02-04-2018,Texas Rangers,Oakland Athletics,R,R
03-04-2018,Texas Rangers,Oakland Athletics,L,R
04-04-2018,Texas Rangers,Oakland Athletics,R,L
05-04-2018,Texas Rangers,Oakland Athletics,L,R
16-04-2018,Chicago White Sox,Oakland Athletics,R,R
17-04-2018,Chicago White Sox,Oakland Athletics,R,R
18-04-2018,Chicago White Sox,Oakland Athletics,R,R
20-04-2018,Boston Red Sox,Oakland Athletics,L,R
21-04-2018,Boston Red Sox,Oakland Athletics,L,L
22-04-2018,Boston Red Sox,Oakland Athletics,L,R
04-05-2018,Baltimore Orioles,Oakland Athletics,R,R
05-05-2018,Baltimore Orioles,Oakland Athletics,R,R
06-05-2018,Baltimore Orioles,Oakland Athletics,R,R
07-05-2018,Houston Astros,Oakland Athletics,L,L
08-05-2018,Houston Astros,Oakland Athletics,R,L
09-05-2018,Houston Astros,Oakland Athletics,R,R
22-05-2018,Seattle Mariners,Oakland Athletics,R,R
23-05-2018,Seattle Mariners,Oakland Athletics,L,R
24-05-2018,Seattle Mariners,Oakland Athletics,R,R
25-05-2018,Arizona Diamondbacks,Oakland Athletics,L,L
26-05-2018,Arizona Diamondbacks,Oakland Athletics,R,R
27-05-2018,Arizona Diamondbacks,Oakland Athletics,R,R
28-05-2018,Tampa Bay Rays,Oakland Athletics,R,R
29-05-2018,Tampa Bay Rays,Oakland Athletics,L,R
30-05-2018,Tampa Bay Rays,Oakland Athletics,R,L
31-05-2018,Tampa Bay Rays,Oakland Athletics,R,R
07-06-2018,Kansas City Royals,Oakland Athletics,R,R
08-06-2018,Kansas City Royals,Oakland Athletics,R,R
09-06-2018,Kansas City Royals,Oakland Athletics,L,R
10-06-2018,Kansas City Royals,Oakland Athletics,R,L
12-06-2018,Houston Astros,Oakland Athletics,R,R
13-06-2018,Houston Astros,Oakland Athletics,R,R
14-06-2018,Houston Astros,Oakland Athletics,R,R
15-06-2018,Los Angeles Angels,Oakland Athletics,L,R
16-06-2018,Los Angeles Angels,Oakland Athletics,L,L
17-06-2018,Los Angeles Angels,Oakland Athletics,L,R
29-06-2018,Cleveland Indians,Oakland Athletics,R,R
30-06-2018,Cleveland Indians,Oakland Athletics,R,R
01-07-2018,Cleveland Indians,Oakland Athletics,R,R
03-07-2018,San Diego Padres,Oakland Athletics,L,R
04-07-2018,San Diego Padres,Oakland Athletics,R,L
20-07-2018,San Francisco Giants,Oakland Athletics,R,R
21-07-2018,San Francisco Giants,Oakland Athletics,L,R
22-07-2018,San Francisco Giants,Oakland Athletics,R,L
30-07-2018,Toronto Blue Jays,Oakland Athletics,R,R
31-07-2018,Toronto Blue Jays,Oakland Athletics,R,R
01-08-2018,Toronto Blue Jays,Oakland Athletics,R,L
03-08-2018,Detroit Tigers,Oakland Athletics,L,L
04-08-2018,Detroit Tigers,Oakland Athletics,R,R
05-08-2018,Detroit Tigers,Oakland Athletics,L,R
07-08-2018,Los Angeles Dodgers,Oakland Athletics,L,L
08-08-2018,Los Angeles Dodgers,Oakland Athletics,L,R
13-08-2018,Seattle Mariners,Oakland Athletics,L,L
14-08-2018,Seattle Mariners,Oakland Athletics,L,R
15-08-2018,Seattle Mariners,Oakland Athletics,R,L
17-08-2018,Houston Astros,Oakland Athletics,R,R
18-08-2018,Houston Astros,Oakland Athletics,L,R
19-08-2018,Houston Astros,Oakland Athletics,R,L
20-08-2018,Texas Rangers,Oakland Athletics,R,R
21-08-2018,Texas Rangers,Oakland Athletics,R,L
22-08-2018,Texas Rangers,Oakland Athletics,L,R
30-08-2018,Seattle Mariners,Oakland Athletics,L,R
31-08-2018,Seattle Mariners,Oakland Athletics,R,R
01-09-2018,Seattle Mariners,Oakland Athletics,L,R
02-09-2018,Seattle Mariners,Oakland Athletics,R,R
03-09-2018,New York Yankees,Oakland Athletics,nan,R
04-09-2018,New York Yankees,Oakland Athletics,L,R
05-09-2018,New York Yankees,Oakland Athletics,R,R
07-09-2018,Texas Rangers,Oakland Athletics,R,R
08-09-2018,Texas Rangers,Oakland Athletics,L,R
09-09-2018,Texas Rangers,Oakland Athletics,L,R
18-09-2018,Los Angeles Angels,Oakland Athletics,L,R
19-09-2018,Los Angeles Angels,Oakland Athletics,R,L
20-09-2018,Los Angeles Angels,Oakland Athletics,R,R
21-09-2018,Minnesota Twins,Oakland Athletics,R,R
22-09-2018,Minnesota Twins,Oakland Athletics,R,R
23-09-2018,Minnesota Twins,Oakland Athletics,R,R
05-04-2018,Miami Marlins,Philadelphia Phillies,L,R
07-04-2018,Miami Marlins,Philadelphia Phillies,L,R
08-04-2018,Miami Marlins,Philadelphia Phillies,R,R
09-04-2018,Cincinnati Reds,Philadelphia Phillies,L,R
10-04-2018,Cincinnati Reds,Philadelphia Phillies,R,R
11-04-2018,Cincinnati Reds,Philadelphia Phillies,R,R
19-04-2018,Pittsburgh Pirates,Philadelphia Phillies,R,R
20-04-2018,Pittsburgh Pirates,Philadelphia Phillies,R,R
21-04-2018,Pittsburgh Pirates,Philadelphia Phillies,L,R
22-04-2018,Pittsburgh Pirates,Philadelphia Phillies,R,R
24-04-2018,Arizona Diamondbacks,Philadelphia Phillies,L,R
25-04-2018,Arizona Diamondbacks,Philadelphia Phillies,R,R
26-04-2018,Arizona Diamondbacks,Philadelphia Phillies,R,R
27-04-2018,Atlanta Braves,Philadelphia Phillies,R,R
28-04-2018,Atlanta Braves,Philadelphia Phillies,R,R
29-04-2018,Atlanta Braves,Philadelphia Phillies,R,R
07-05-2018,San Francisco Giants,Philadelphia Phillies,R,R
08-05-2018,San Francisco Giants,Philadelphia Phillies,L,R
09-05-2018,San Francisco Giants,Philadelphia Phillies,R,R
10-05-2018,San Francisco Giants,Philadelphia Phillies,L,R
11-05-2018,New York Mets,Philadelphia Phillies,L,R
13-05-2018,New York Mets,Philadelphia Phillies,R,R
21-05-2018,Atlanta Braves,Philadelphia Phillies,R,R
22-05-2018,Atlanta Braves,Philadelphia Phillies,R,R
23-05-2018,Atlanta Braves,Philadelphia Phillies,L,R
25-05-2018,Toronto Blue Jays,Philadelphia Phillies,R,R
26-05-2018,Toronto Blue Jays,Philadelphia Phillies,L,R
27-05-2018,Toronto Blue Jays,Philadelphia Phillies,L,R
08-06-2018,Milwaukee Brewers,Philadelphia Phillies,R,R
09-06-2018,Milwaukee Brewers,Philadelphia Phillies,L,R
10-06-2018,Milwaukee Brewers,Philadelphia Phillies,R,R
12-06-2018,Colorado Rockies,Philadelphia Phillies,R,R
13-06-2018,Colorado Rockies,Philadelphia Phillies,L,R
14-06-2018,Colorado Rockies,Philadelphia Phillies,R,R
18-06-2018,St. Louis Cardinals,Philadelphia Phillies,R,R
19-06-2018,St. Louis Cardinals,Philadelphia Phillies,R,R
20-06-2018,St. Louis Cardinals,Philadelphia Phillies,R,R
25-06-2018,New York Yankees,Philadelphia Phillies,R,R
26-06-2018,New York Yankees,Philadelphia Phillies,R,R
27-06-2018,New York Yankees,Philadelphia Phillies,R,R
28-06-2018,Washington Nationals,Philadelphia Phillies,R,R
29-06-2018,Washington Nationals,Philadelphia Phillies,R,R
30-06-2018,Washington Nationals,Philadelphia Phillies,R,R
01-07-2018,Washington Nationals,Philadelphia Phillies,L,R
03-07-2018,Baltimore Orioles,Philadelphia Phillies,R,R
04-07-2018,Baltimore Orioles,Philadelphia Phillies,R,R
20-07-2018,San Diego Padres,Philadelphia Phillies,L,R
23-07-2018,Los Angeles Dodgers,Philadelphia Phillies,R,R
24-07-2018,Los Angeles Dodgers,Philadelphia Phillies,R,R
25-07-2018,Los Angeles Dodgers,Philadelphia Phillies,R,R
02-08-2018,Miami Marlins,Philadelphia Phillies,R,R
03-08-2018,Miami Marlins,Philadelphia Phillies,R,R
04-08-2018,Miami Marlins,Philadelphia Phillies,R,R
05-08-2018,Miami Marlins,Philadelphia Phillies,R,R
14-08-2018,Boston Red Sox,Philadelphia Phillies,R,R
15-08-2018,Boston Red Sox,Philadelphia Phillies,R,R
17-08-2018,New York Mets,Philadelphia Phillies,R,R
18-08-2018,New York Mets,Philadelphia Phillies,R,R
19-08-2018,New York Mets,Philadelphia Phillies,L,R
27-08-2018,Washington Nationals,Philadelphia Phillies,R,R
28-08-2018,Washington Nationals,Philadelphia Phillies,R,R
29-08-2018,Washington Nationals,Philadelphia Phillies,L,R
31-08-2018,Chicago Cubs,Philadelphia Phillies,L,R
01-09-2018,Chicago Cubs,Philadelphia Phillies,R,R
02-09-2018,Chicago Cubs,Philadelphia Phillies,L,R
12-09-2018,Washington Nationals,Philadelphia Phillies,R,R
14-09-2018,Miami Marlins,Philadelphia Phillies,L,R
15-09-2018,Miami Marlins,Philadelphia Phillies,L,R
16-09-2018,Miami Marlins,Philadelphia Phillies,R,R
17-09-2018,New York Mets,Philadelphia Phillies,R,R
18-09-2018,New York Mets,Philadelphia Phillies,L,R
19-09-2018,New York Mets,Philadelphia Phillies,R,R
28-09-2018,Atlanta Braves,Philadelphia Phillies,R,R
29-09-2018,Atlanta Braves,Philadelphia Phillies,R,R
30-09-2018,Atlanta Braves,Philadelphia Phillies,R,L
02-04-2018,Minnesota Twins,Pittsburgh Pirates,R,R
04-04-2018,Minnesota Twins,Pittsburgh Pirates,R,R
05-04-2018,Cincinnati Reds,Pittsburgh Pirates,R,L
06-04-2018,Cincinnati Reds,Pittsburgh Pirates,R,R
07-04-2018,Cincinnati Reds,Pittsburgh Pirates,R,R
08-04-2018,Cincinnati Reds,Pittsburgh Pirates,R,R
16-04-2018,Colorado Rockies,Pittsburgh Pirates,R,L
17-04-2018,Colorado Rockies,Pittsburgh Pirates,R,R
18-04-2018,Colorado Rockies,Pittsburgh Pirates,L,R
26-04-2018,Detroit Tigers,Pittsburgh Pirates,R,R
27-04-2018,St. Louis Cardinals,Pittsburgh Pirates,R,L
28-04-2018,St. Louis Cardinals,Pittsburgh Pirates,R,R
29-04-2018,St. Louis Cardinals,Pittsburgh Pirates,R,R
11-05-2018,San Francisco Giants,Pittsburgh Pirates,L,R
12-05-2018,San Francisco Giants,Pittsburgh Pirates,R,R
13-05-2018,San Francisco Giants,Pittsburgh Pirates,L,R
15-05-2018,Chicago White Sox,Pittsburgh Pirates,R,R
16-05-2018,Chicago White Sox,Pittsburgh Pirates,L,R
17-05-2018,San Diego Padres,Pittsburgh Pirates,L,R
18-05-2018,San Diego Padres,Pittsburgh Pirates,R,R
19-05-2018,San Diego Padres,Pittsburgh Pirates,L,R
20-05-2018,San Diego Padres,Pittsburgh Pirates,R,R
25-05-2018,St. Louis Cardinals,Pittsburgh Pirates,R,R
26-05-2018,St. Louis Cardinals,Pittsburgh Pirates,R,R
27-05-2018,St. Louis Cardinals,Pittsburgh Pirates,R,R
28-05-2018,Chicago Cubs,Pittsburgh Pirates,L,R
29-05-2018,Chicago Cubs,Pittsburgh Pirates,L,R
30-05-2018,Chicago Cubs,Pittsburgh Pirates,R,R
05-06-2018,Los Angeles Dodgers,Pittsburgh Pirates,R,R
06-06-2018,Los Angeles Dodgers,Pittsburgh Pirates,L,R
07-06-2018,Los Angeles Dodgers,Pittsburgh Pirates,R,R
15-06-2018,Cincinnati Reds,Pittsburgh Pirates,R,R
16-06-2018,Cincinnati Reds,Pittsburgh Pirates,R,R
17-06-2018,Cincinnati Reds,Pittsburgh Pirates,R,R
18-06-2018,Milwaukee Brewers,Pittsburgh Pirates,R,R
19-06-2018,Milwaukee Brewers,Pittsburgh Pirates,R,R
21-06-2018,Arizona Diamondbacks,Pittsburgh Pirates,R,R
22-06-2018,Arizona Diamondbacks,Pittsburgh Pirates,L,R
23-06-2018,Arizona Diamondbacks,Pittsburgh Pirates,R,R
24-06-2018,Arizona Diamondbacks,Pittsburgh Pirates,R,R
06-07-2018,Philadelphia Phillies,Pittsburgh Pirates,R,R
07-07-2018,Philadelphia Phillies,Pittsburgh Pirates,R,R
08-07-2018,Philadelphia Phillies,Pittsburgh Pirates,R,R
09-07-2018,Washington Nationals,Pittsburgh Pirates,R,R
10-07-2018,Washington Nationals,Pittsburgh Pirates,R,R
11-07-2018,Washington Nationals,Pittsburgh Pirates,L,R
12-07-2018,Milwaukee Brewers,Pittsburgh Pirates,L,R
13-07-2018,Milwaukee Brewers,Pittsburgh Pirates,R,R
15-07-2018,Milwaukee Brewers,Pittsburgh Pirates,R,R
26-07-2018,New York Mets,Pittsburgh Pirates,L,R
27-07-2018,New York Mets,Pittsburgh Pirates,L,R
28-07-2018,New York Mets,Pittsburgh Pirates,R,R
29-07-2018,New York Mets,Pittsburgh Pirates,R,R
31-07-2018,Chicago Cubs,Pittsburgh Pirates,L,R
01-08-2018,Chicago Cubs,Pittsburgh Pirates,L,R
03-08-2018,St. Louis Cardinals,Pittsburgh Pirates,R,R
04-08-2018,St. Louis Cardinals,Pittsburgh Pirates,L,R
05-08-2018,St. Louis Cardinals,Pittsburgh Pirates,R,R
16-08-2018,Chicago Cubs,Pittsburgh Pirates,L,R
17-08-2018,Chicago Cubs,Pittsburgh Pirates,L,R
18-08-2018,Chicago Cubs,Pittsburgh Pirates,R,R
19-08-2018,Chicago Cubs,Pittsburgh Pirates,L,R
20-08-2018,Atlanta Braves,Pittsburgh Pirates,R,R
21-08-2018,Atlanta Braves,Pittsburgh Pirates,R,R
22-08-2018,Atlanta Braves,Pittsburgh Pirates,R,R
03-09-2018,Cincinnati Reds,Pittsburgh Pirates,R,R
04-09-2018,Cincinnati Reds,Pittsburgh Pirates,L,R
05-09-2018,Cincinnati Reds,Pittsburgh Pirates,R,R
07-09-2018,Miami Marlins,Pittsburgh Pirates,R,R
08-09-2018,Miami Marlins,Pittsburgh Pirates,L,R
17-09-2018,Kansas City Royals,Pittsburgh Pirates,R,R
18-09-2018,Kansas City Royals,Pittsburgh Pirates,L,R
19-09-2018,Kansas City Royals,Pittsburgh Pirates,R,R
21-09-2018,Milwaukee Brewers,Pittsburgh Pirates,R,R
22-09-2018,Milwaukee Brewers,Pittsburgh Pirates,R,R
23-09-2018,Milwaukee Brewers,Pittsburgh Pirates,L,R
29-03-2018,Milwaukee Brewers,San Diego Padres,R,L
30-03-2018,Milwaukee Brewers,San Diego Padres,R,L
31-03-2018,Milwaukee Brewers,San Diego Padres,L,R
02-04-2018,Colorado Rockies,San Diego Padres,R,R
03-04-2018,Colorado Rockies,San Diego Padres,L,R
04-04-2018,Colorado Rockies,San Diego Padres,R,L
05-04-2018,Colorado Rockies,San Diego Padres,L,L
12-04-2018,San Francisco Giants,San Diego Padres,R,R
13-04-2018,San Francisco Giants,San Diego Padres,L,R
14-04-2018,San Francisco Giants,San Diego Padres,L,L
15-04-2018,San Francisco Giants,San Diego Padres,R,L
16-04-2018,Los Angeles Dodgers,San Diego Padres,L,L
17-04-2018,Los Angeles Dodgers,San Diego Padres,L,R
18-04-2018,Los Angeles Dodgers,San Diego Padres,R,R
27-04-2018,New York Mets,San Diego Padres,R,L
28-04-2018,New York Mets,San Diego Padres,L,L
29-04-2018,New York Mets,San Diego Padres,R,R
04-05-2018,Los Angeles Dodgers,San Diego Padres,R,L
05-05-2018,Los Angeles Dodgers,San Diego Padres,R,R
06-05-2018,Los Angeles Dodgers,San Diego Padres,R,L
07-05-2018,Washington Nationals,San Diego Padres,R,R
08-05-2018,Washington Nationals,San Diego Padres,R,L
09-05-2018,Washington Nationals,San Diego Padres,L,L
10-05-2018,St. Louis Cardinals,San Diego Padres,R,R
11-05-2018,St. Louis Cardinals,San Diego Padres,R,L
12-05-2018,St. Louis Cardinals,San Diego Padres,R,R
13-05-2018,St. Louis Cardinals,San Diego Padres,R,L
14-05-2018,Colorado Rockies,San Diego Padres,L,L
15-05-2018,Colorado Rockies,San Diego Padres,R,R
28-05-2018,Miami Marlins,San Diego Padres,L,L
29-05-2018,Miami Marlins,San Diego Padres,R,R
30-05-2018,Miami Marlins,San Diego Padres,R,L
31-05-2018,Miami Marlins,San Diego Padres,L,R
01-06-2018,Cincinnati Reds,San Diego Padres,R,R
02-06-2018,Cincinnati Reds,San Diego Padres,R,L
03-06-2018,Cincinnati Reds,San Diego Padres,R,R
04-06-2018,Atlanta Braves,San Diego Padres,R,L
05-06-2018,Atlanta Braves,San Diego Padres,L,R
06-06-2018,Atlanta Braves,San Diego Padres,R,L
19-06-2018,Oakland Athletics,San Diego Padres,R,L
20-06-2018,Oakland Athletics,San Diego Padres,R,L
29-06-2018,Pittsburgh Pirates,San Diego Padres,R,L
30-06-2018,Pittsburgh Pirates,San Diego Padres,R,L
01-07-2018,Pittsburgh Pirates,San Diego Padres,R,R
09-07-2018,Los Angeles Dodgers,San Diego Padres,L,R
10-07-2018,Los Angeles Dodgers,San Diego Padres,L,L
11-07-2018,Los Angeles Dodgers,San Diego Padres,R,L
12-07-2018,Los Angeles Dodgers,San Diego Padres,R,R
13-07-2018,Chicago Cubs,San Diego Padres,R,L
14-07-2018,Chicago Cubs,San Diego Padres,R,R
15-07-2018,Chicago Cubs,San Diego Padres,L,L
27-07-2018,Arizona Diamondbacks,San Diego Padres,R,R
28-07-2018,Arizona Diamondbacks,San Diego Padres,L,R
29-07-2018,Arizona Diamondbacks,San Diego Padres,R,L
30-07-2018,San Francisco Giants,San Diego Padres,L,L
31-07-2018,San Francisco Giants,San Diego Padres,R,L
10-08-2018,Philadelphia Phillies,San Diego Padres,R,R
11-08-2018,Philadelphia Phillies,San Diego Padres,R,R
12-08-2018,Philadelphia Phillies,San Diego Padres,R,L
13-08-2018,Los Angeles Angels,San Diego Padres,L,L
14-08-2018,Los Angeles Angels,San Diego Padres,R,R
15-08-2018,Los Angeles Angels,San Diego Padres,R,L
16-08-2018,Arizona Diamondbacks,San Diego Padres,R,R
17-08-2018,Arizona Diamondbacks,San Diego Padres,L,L
18-08-2018,Arizona Diamondbacks,San Diego Padres,R,L
19-08-2018,Arizona Diamondbacks,San Diego Padres,R,R
28-08-2018,Seattle Mariners,San Diego Padres,R,R
29-08-2018,Seattle Mariners,San Diego Padres,R,L
30-08-2018,Colorado Rockies,San Diego Padres,R,L
31-08-2018,Colorado Rockies,San Diego Padres,R,R
01-09-2018,Colorado Rockies,San Diego Padres,R,L
02-09-2018,Colorado Rockies,San Diego Padres,L,R
14-09-2018,Texas Rangers,San Diego Padres,R,L
15-09-2018,Texas Rangers,San Diego Padres,L,L
16-09-2018,Texas Rangers,San Diego Padres,L,R
17-09-2018,San Francisco Giants,San Diego Padres,L,R
18-09-2018,San Francisco Giants,San Diego Padres,L,L
19-09-2018,San Francisco Giants,San Diego Padres,R,L
28-09-2018,Arizona Diamondbacks,San Diego Padres,L,L
29-09-2018,Arizona Diamondbacks,San Diego Padres,R,R
30-09-2018,Arizona Diamondbacks,San Diego Padres,L,L
29-03-2018,Cleveland Indians,Seattle Mariners,R,R
31-03-2018,Cleveland Indians,Seattle Mariners,R,L
01-04-2018,Cleveland Indians,Seattle Mariners,R,R
13-04-2018,Oakland Athletics,Seattle Mariners,R,R
14-04-2018,Oakland Athletics,Seattle Mariners,R,L
15-04-2018,Oakland Athletics,Seattle Mariners,L,R
16-04-2018,Houston Astros,Seattle Mariners,L,L
17-04-2018,Houston Astros,Seattle Mariners,R,L
18-04-2018,Houston Astros,Seattle Mariners,R,R
19-04-2018,Houston Astros,Seattle Mariners,R,L
01-05-2018,Oakland Athletics,Seattle Mariners,R,R
02-05-2018,Oakland Athletics,Seattle Mariners,L,L
03-05-2018,Oakland Athletics,Seattle Mariners,L,L
04-05-2018,Los Angeles Angels,Seattle Mariners,R,R
05-05-2018,Los Angeles Angels,Seattle Mariners,L,L
06-05-2018,Los Angeles Angels,Seattle Mariners,R,R
15-05-2018,Texas Rangers,Seattle Mariners,L,R
16-05-2018,Texas Rangers,Seattle Mariners,R,R
17-05-2018,Detroit Tigers,Seattle Mariners,L,L
18-05-2018,Detroit Tigers,Seattle Mariners,R,R
19-05-2018,Detroit Tigers,Seattle Mariners,R,L
20-05-2018,Detroit Tigers,Seattle Mariners,L,L
25-05-2018,Minnesota Twins,Seattle Mariners,R,L
26-05-2018,Minnesota Twins,Seattle Mariners,R,L
27-05-2018,Minnesota Twins,Seattle Mariners,R,R
28-05-2018,Texas Rangers,Seattle Mariners,R,L
29-05-2018,Texas Rangers,Seattle Mariners,R,R
30-05-2018,Texas Rangers,Seattle Mariners,L,L
31-05-2018,Texas Rangers,Seattle Mariners,L,L
01-06-2018,Tampa Bay Rays,Seattle Mariners,R,R
02-06-2018,Tampa Bay Rays,Seattle Mariners,R,L
03-06-2018,Tampa Bay Rays,Seattle Mariners,L,R
11-06-2018,Los Angeles Angels,Seattle Mariners,L,L
12-06-2018,Los Angeles Angels,Seattle Mariners,R,R
13-06-2018,Los Angeles Angels,Seattle Mariners,R,L
14-06-2018,Boston Red Sox,Seattle Mariners,L,R
