Date,HomeOdds,OverUnder,AwayTeam,HomeTeam
13-08-2018,116,8.5,Toronto Blue Jays,Kansas City Royals
13-08-2018,-136,8,Seattle Mariners,Oakland Athletics
13-08-2018,159,9.5,Cleveland Indians,Cincinnati Reds
13-08-2018,152,9.5,Arizona Diamondbacks,Texas Rangers
13-08-2018,-324,8,Los Angeles Angels,San Diego Padres
13-08-2018,-195,8.5,Miami Marlins,Atlanta Braves
13-08-2018,-210,7,New York Mets,New York Yankees
14-08-2018,-136,9.5,Milwaukee Brewers,Chicago Cubs
14-08-2018,-200,8.5,Miami Marlins,Atlanta Braves
14-08-2018,-108,9,Washington Nationals,St. Louis Cardinals
14-08-2018,-192,8,San Francisco Giants,Los Angeles Dodgers
14-08-2018,-205,8.5,Tampa Bay Rays,New York Yankees
14-08-2018,-131,9,Chicago White Sox,Detroit Tigers
14-08-2018,132,9,Toronto Blue Jays,Kansas City Royals
14-08-2018,120,7.5,Seattle Mariners,Oakland Athletics
14-08-2018,108,8.5,Boston Red Sox,Philadelphia Phillies
14-08-2018,261,10,New York Mets,Baltimore Orioles
14-08-2018,175,8.5,Cleveland Indians,Cincinnati Reds
14-08-2018,154,10,Arizona Diamondbacks,Texas Rangers
14-08-2018,119,9,Pittsburgh Pirates,Minnesota Twins
14-08-2018,-202,7,Colorado Rockies,Houston Astros
14-08-2018,-131,8.5,Los Angeles Angels,San Diego Padres
15-08-2018,-140,9,Milwaukee Brewers,Chicago Cubs
15-08-2018,-240,8.5,Miami Marlins,Atlanta Braves
15-08-2018,-115,9,Washington Nationals,St. Louis Cardinals
15-08-2018,-180,8,San Francisco Giants,Los Angeles Dodgers
15-08-2018,-115,9,Chicago White Sox,Detroit Tigers
15-08-2018,-111,8.5,Seattle Mariners,Oakland Athletics
15-08-2018,-185,9,Tampa Bay Rays,New York Yankees
15-08-2018,114,9,Toronto Blue Jays,Kansas City Royals
15-08-2018,-115,7.5,Pittsburgh Pirates,Minnesota Twins
15-08-2018,116,8.5,New York Mets,Baltimore Orioles
15-08-2018,-105,8.5,Boston Red Sox,Philadelphia Phillies
15-08-2018,153,9,Cleveland Indians,Cincinnati Reds
15-08-2018,-203,7.5,Colorado Rockies,Houston Astros
15-08-2018,-127,8,Los Angeles Angels,San Diego Padres
16-08-2018,-152,10,New York Mets,Philadelphia Phillies
16-08-2018,-190,8.5,New York Mets,Philadelphia Phillies
16-08-2018,109,8.5,Chicago Cubs,Pittsburgh Pirates
16-08-2018,-112,9,Washington Nationals,St. Louis Cardinals
16-08-2018,-311,8.5,Colorado Rockies,Atlanta Braves
16-08-2018,125,8,Arizona Diamondbacks,San Diego Padres
16-08-2018,-171,8,Tampa Bay Rays,New York Yankees
16-08-2018,-111,11,Los Angeles Angels,Texas Rangers
16-08-2018,-171,9.5,Detroit Tigers,Minnesota Twins
16-08-2018,118,9,Toronto Blue Jays,Kansas City Royals
17-08-2018,-160,7.5,New York Mets,Philadelphia Phillies
17-08-2018,-380,8.5,Miami Marlins,Washington Nationals
17-08-2018,117,8,Chicago Cubs,Pittsburgh Pirates
17-08-2018,-110,9,San Francisco Giants,Cincinnati Reds
17-08-2018,-127,8.5,Colorado Rockies,Atlanta Braves
17-08-2018,-121,8,Milwaukee Brewers,St. Louis Cardinals
17-08-2018,116,7.5,Arizona Diamondbacks,San Diego Padres
17-08-2018,-180,9,Toronto Blue Jays,New York Yankees
17-08-2018,-357,8.5,Baltimore Orioles,Cleveland Indians
17-08-2018,-185,9,Tampa Bay Rays,Boston Red Sox
17-08-2018,-111,11.5,Los Angeles Angels,Texas Rangers
17-08-2018,-174,8.5,Detroit Tigers,Minnesota Twins
17-08-2018,-141,8.5,Kansas City Royals,Chicago White Sox
17-08-2018,133,8,Houston Astros,Oakland Athletics
17-08-2018,119,8,Los Angeles Dodgers,Seattle Mariners
18-08-2018,-105,7.5,New York Mets,Philadelphia Phillies
18-08-2018,-195,9.5,Miami Marlins,Washington Nationals
18-08-2018,-150,8.5,Chicago Cubs,Pittsburgh Pirates
18-08-2018,152,8.5,San Francisco Giants,Cincinnati Reds
18-08-2018,-162,8.5,Colorado Rockies,Atlanta Braves
18-08-2018,-152,8,Milwaukee Brewers,St. Louis Cardinals
18-08-2018,145,8,Arizona Diamondbacks,San Diego Padres
18-08-2018,-330,9,Toronto Blue Jays,New York Yankees
18-08-2018,-185,9,Baltimore Orioles,Cleveland Indians
18-08-2018,-103,7.5,Houston Astros,Oakland Athletics
18-08-2018,-215,8.5,Tampa Bay Rays,Boston Red Sox
18-08-2018,-129,9,Kansas City Royals,Chicago White Sox
18-08-2018,-172,9.5,Detroit Tigers,Minnesota Twins
18-08-2018,121,10.5,Los Angeles Angels,Texas Rangers
18-08-2018,135,8.5,Los Angeles Dodgers,Seattle Mariners
19-08-2018,-104,8.5,San Francisco Giants,Cincinnati Reds
19-08-2018,-119,8,Chicago Cubs,Pittsburgh Pirates
19-08-2018,-234,9,Miami Marlins,Washington Nationals
19-08-2018,-131,8,Colorado Rockies,Atlanta Braves
19-08-2018,-109,8.5,Milwaukee Brewers,St. Louis Cardinals
19-08-2018,170,8,Arizona Diamondbacks,San Diego Padres
19-08-2018,-190,8.5,New York Mets,Philadelphia Phillies
19-08-2018,-190,9,Tampa Bay Rays,Boston Red Sox
19-08-2018,-234,8,Toronto Blue Jays,New York Yankees
19-08-2018,-253,8.5,Baltimore Orioles,Cleveland Indians
19-08-2018,-185,9.5,Detroit Tigers,Minnesota Twins
19-08-2018,-151,9,Kansas City Royals,Chicago White Sox
19-08-2018,-105,11,Los Angeles Angels,Texas Rangers
19-08-2018,154,7.5,Houston Astros,Oakland Athletics
19-08-2018,175,8,Los Angeles Dodgers,Seattle Mariners
20-08-2018,-126,8,Atlanta Braves,Pittsburgh Pirates
20-08-2018,101,7.5,San Francisco Giants,New York Mets
20-08-2018,-230,9.5,Cincinnati Reds,Milwaukee Brewers
20-08-2018,-205,8.5,St. Louis Cardinals,Los Angeles Dodgers
20-08-2018,-175,9,Baltimore Orioles,Toronto Blue Jays
20-08-2018,-209,8,Kansas City Royals,Tampa Bay Rays
20-08-2018,-311,8.5,Cleveland Indians,Boston Red Sox
20-08-2018,-163,9.5,Chicago White Sox,Minnesota Twins
20-08-2018,-190,9,Texas Rangers,Oakland Athletics
20-08-2018,150,8,Houston Astros,Seattle Mariners
21-08-2018,106,7.5,Atlanta Braves,Pittsburgh Pirates
21-08-2018,-129,9.5,Philadelphia Phillies,Washington Nationals
21-08-2018,-110,8,San Francisco Giants,New York Mets
21-08-2018,-200,9,Cincinnati Reds,Milwaukee Brewers
21-08-2018,-175,10.5,San Diego Padres,Colorado Rockies
21-08-2018,-175,8.5,St. Louis Cardinals,Los Angeles Dodgers
21-08-2018,-139,8.5,Baltimore Orioles,Toronto Blue Jays
21-08-2018,-157,9,Cleveland Indians,Boston Red Sox
21-08-2018,-280,7,Kansas City Royals,Tampa Bay Rays
21-08-2018,101,8.5,Minnesota Twins,Chicago White Sox
21-08-2018,-220,9,Texas Rangers,Oakland Athletics
21-08-2018,116,8.5,Houston Astros,Seattle Mariners
21-08-2018,175,9,Chicago Cubs,Detroit Tigers
21-08-2018,190,7.5,New York Yankees,Miami Marlins
21-08-2018,-215,8,Los Angeles Angels,Arizona Diamondbacks
22-08-2018,-271,9,Cincinnati Reds,Milwaukee Brewers
22-08-2018,-101,8,Atlanta Braves,Pittsburgh Pirates
22-08-2018,-153,8.5,Philadelphia Phillies,Washington Nationals
22-08-2018,-156,7,San Francisco Giants,New York Mets
22-08-2018,-275,10,San Diego Padres,Colorado Rockies
22-08-2018,-176,7.5,St. Louis Cardinals,Los Angeles Dodgers
22-08-2018,-170,9.5,Baltimore Orioles,Toronto Blue Jays
22-08-2018,-109,8.5,Minnesota Twins,Chicago White Sox
22-08-2018,-154,8.5,Texas Rangers,Oakland Athletics
22-08-2018,137,8,Houston Astros,Seattle Mariners
22-08-2018,-180,7,Kansas City Royals,Tampa Bay Rays
22-08-2018,114,9.5,Cleveland Indians,Boston Red Sox
22-08-2018,150,7.5,New York Yankees,Miami Marlins
22-08-2018,160,9.5,Chicago Cubs,Detroit Tigers
22-08-2018,-218,8.5,Los Angeles Angels,Arizona Diamondbacks
23-08-2018,-161,7,Philadelphia Phillies,Washington Nationals
23-08-2018,-147,6.5,San Francisco Giants,New York Mets
23-08-2018,-207,10.5,San Diego Padres,Colorado Rockies
23-08-2018,170,8.5,Atlanta Braves,Miami Marlins
23-08-2018,-205,9,Cincinnati Reds,Chicago Cubs
23-08-2018,-200,10,Cleveland Indians,Boston Red Sox
23-08-2018,-129,8.5,Chicago White Sox,Detroit Tigers
23-08-2018,-175,7,Kansas City Royals,Tampa Bay Rays
23-08-2018,152,9,Oakland Athletics,Minnesota Twins
24-08-2018,-202,11.5,Cincinnati Reds,Chicago Cubs
24-08-2018,129,9,Washington Nationals,New York Mets
24-08-2018,172,7.5,Atlanta Braves,Miami Marlins
24-08-2018,-126,8.5,Pittsburgh Pirates,Milwaukee Brewers
24-08-2018,106,11,St. Louis Cardinals,Colorado Rockies
24-08-2018,-248,8.5,San Diego Padres,Los Angeles Dodgers
24-08-2018,164,9,New York Yankees,Baltimore Orioles
24-08-2018,109,8.5,Boston Red Sox,Tampa Bay Rays
24-08-2018,-140,8,Chicago White Sox,Detroit Tigers
24-08-2018,118,9,Oakland Athletics,Minnesota Twins
24-08-2018,181,9.5,Cleveland Indians,Kansas City Royals
24-08-2018,119,8,Houston Astros,Los Angeles Angels
24-08-2018,119,9,Philadelphia Phillies,Toronto Blue Jays
24-08-2018,-165,8.5,Seattle Mariners,Arizona Diamondbacks
24-08-2018,-174,8.5,Texas Rangers,San Francisco Giants
25-08-2018,-174,10.5,Cincinnati Reds,Chicago Cubs
25-08-2018,-108,8,Washington Nationals,New York Mets
25-08-2018,155,7.5,Atlanta Braves,Miami Marlins
25-08-2018,-137,8.5,Pittsburgh Pirates,Milwaukee Brewers
25-08-2018,-163,11,St. Louis Cardinals,Colorado Rockies
25-08-2018,-375,7.5,San Diego Padres,Los Angeles Dodgers
25-08-2018,210,9,New York Yankees,Baltimore Orioles
25-08-2018,-119,9,Chicago White Sox,Detroit Tigers
25-08-2018,144,8,Boston Red Sox,Tampa Bay Rays
25-08-2018,170,9,New York Yankees,Baltimore Orioles
25-08-2018,143,9.5,Oakland Athletics,Minnesota Twins
25-08-2018,253,9.5,Cleveland Indians,Kansas City Royals
25-08-2018,183,7.5,Houston Astros,Los Angeles Angels
25-08-2018,-150,8.5,Texas Rangers,San Francisco Giants
25-08-2018,121,9,Philadelphia Phillies,Toronto Blue Jays
25-08-2018,-151,8.5,Seattle Mariners,Arizona Diamondbacks
26-08-2018,-105,8.5,Washington Nationals,New York Mets
26-08-2018,165,7.5,Atlanta Braves,Miami Marlins
26-08-2018,-134,8.5,Pittsburgh Pirates,Milwaukee Brewers
26-08-2018,-285,10.5,Cincinnati Reds,Chicago Cubs
26-08-2018,-148,11.5,St. Louis Cardinals,Colorado Rockies
26-08-2018,-230,8,San Diego Padres,Los Angeles Dodgers
26-08-2018,235,8.5,New York Yankees,Baltimore Orioles
26-08-2018,-113,7,Boston Red Sox,Tampa Bay Rays
26-08-2018,105,8,Chicago White Sox,Detroit Tigers
26-08-2018,-124,9,Oakland Athletics,Minnesota Twins
26-08-2018,200,9.5,Cleveland Indians,Kansas City Royals
26-08-2018,114,8.5,Houston Astros,Los Angeles Angels
26-08-2018,108,9,Philadelphia Phillies,Toronto Blue Jays
26-08-2018,-151,8.5,Texas Rangers,San Francisco Giants
26-08-2018,-167,8,Seattle Mariners,Arizona Diamondbacks
27-08-2018,100,9,Washington Nationals,Philadelphia Phillies
27-08-2018,-129,10.5,New York Mets,Chicago Cubs
27-08-2018,154,7,Arizona Diamondbacks,San Francisco Giants
27-08-2018,-255,9,Chicago White Sox,New York Yankees
27-08-2018,116,9.5,Toronto Blue Jays,Baltimore Orioles
27-08-2018,-200,8,Oakland Athletics,Houston Astros
27-08-2018,130,8,Colorado Rockies,Los Angeles Angels
28-08-2018,100,7,Washington Nationals,Philadelphia Phillies
28-08-2018,113,9,Milwaukee Brewers,Cincinnati Reds
28-08-2018,-117,8.5,New York Mets,Chicago Cubs
28-08-2018,-167,8,Pittsburgh Pirates,St. Louis Cardinals
28-08-2018,-105,7,Arizona Diamondbacks,San Francisco Giants
28-08-2018,-247,10,Chicago White Sox,New York Yankees
28-08-2018,108,9.5,Toronto Blue Jays,Baltimore Orioles
28-08-2018,-233,9,Minnesota Twins,Cleveland Indians
28-08-2018,-226,8.5,Oakland Athletics,Houston Astros
28-08-2018,-118,8,Detroit Tigers,Kansas City Royals
28-08-2018,-260,10.5,Miami Marlins,Boston Red Sox
28-08-2018,-127,8.5,Tampa Bay Rays,Atlanta Braves
28-08-2018,200,11.5,Los Angeles Dodgers,Texas Rangers
28-08-2018,112,8.5,Colorado Rockies,Los Angeles Angels
28-08-2018,102,8.5,Seattle Mariners,San Diego Padres
29-08-2018,-183,8.5,New York Mets,Chicago Cubs
29-08-2018,-139,9.5,Washington Nationals,Philadelphia Phillies
29-08-2018,135,9,Milwaukee Brewers,Cincinnati Reds
29-08-2018,-157,7.5,Pittsburgh Pirates,St. Louis Cardinals
29-08-2018,109,7.5,Arizona Diamondbacks,San Francisco Giants
29-08-2018,-150,8.5,Oakland Athletics,Houston Astros
29-08-2018,-109,7.5,Detroit Tigers,Kansas City Royals
29-08-2018,-275,9.5,Chicago White Sox,New York Yankees
29-08-2018,104,9,Toronto Blue Jays,Baltimore Orioles
29-08-2018,-183,10,Minnesota Twins,Cleveland Indians
29-08-2018,-218,101,Seattle Mariners,San Diego Padres
29-08-2018,-360,10,Miami Marlins,Boston Red Sox
29-08-2018,-129,8,Tampa Bay Rays,Atlanta Braves
29-08-2018,150,10,Los Angeles Dodgers,Texas Rangers
30-08-2018,130,9,Milwaukee Brewers,Cincinnati Reds
30-08-2018,-115,8,Pittsburgh Pirates,St. Louis Cardinals
30-08-2018,-132,8.5,Chicago Cubs,Atlanta Braves
30-08-2018,-155,8,Arizona Diamondbacks,Los Angeles Dodgers
30-08-2018,128,7.5,Colorado Rockies,San Diego Padres
30-08-2018,-210,8.5,Minnesota Twins,Cleveland Indians
30-08-2018,-340,9,Detroit Tigers,New York Yankees
30-08-2018,-265,8,Los Angeles Angels,Houston Astros
30-08-2018,185,8.5,Boston Red Sox,Chicago White Sox
30-08-2018,-136,8.5,Seattle Mariners,Oakland Athletics
31-08-2018,-121,9,Milwaukee Brewers,Washington Nationals
31-08-2018,-124,8.5,Chicago Cubs,Philadelphia Phillies
31-08-2018,-127,8.5,Pittsburgh Pirates,Atlanta Braves
31-08-2018,-180,9,Cincinnati Reds,St. Louis Cardinals
31-08-2018,-140,7,Arizona Diamondbacks,Los Angeles Dodgers
31-08-2018,105,8.5,Colorado Rockies,San Diego Padres
31-08-2018,-105,7,New York Mets,San Francisco Giants
31-08-2018,-362,8,Detroit Tigers,New York Yankees
31-08-2018,-185,8,Tampa Bay Rays,Cleveland Indians
31-08-2018,-115,11.5,Minnesota Twins,Texas Rangers
31-08-2018,150,9,Boston Red Sox,Chicago White Sox
31-08-2018,-190,9,Los Angeles Angels,Houston Astros
31-08-2018,-124,9,Baltimore Orioles,Kansas City Royals
31-08-2018,-134,8,Seattle Mariners,Oakland Athletics
31-08-2018,103,8,Toronto Blue Jays,Miami Marlins
01-09-2018,-128,7.5,New York Mets,San Francisco Giants
01-09-2018,117,9,Chicago Cubs,Philadelphia Phillies
01-09-2018,-134,8.5,Milwaukee Brewers,Washington Nationals
01-09-2018,-117,8,Pittsburgh Pirates,Atlanta Braves
01-09-2018,-124,8.5,Cincinnati Reds,St. Louis Cardinals
01-09-2018,121,7,Colorado Rockies,San Diego Padres
01-09-2018,-155,6.5,Arizona Diamondbacks,Los Angeles Dodgers
01-09-2018,-360,8.5,Detroit Tigers,New York Yankees
01-09-2018,-187,8.5,Los Angeles Angels,Houston Astros
01-09-2018,184,9,Boston Red Sox,Chicago White Sox
01-09-2018,-134,8,Tampa Bay Rays,Cleveland Indians
01-09-2018,106,9,Baltimore Orioles,Kansas City Royals
01-09-2018,109,10,Minnesota Twins,Texas Rangers
01-09-2018,116,8,Seattle Mariners,Oakland Athletics
01-09-2018,-101,7.5,Toronto Blue Jays,Miami Marlins
02-09-2018,-101,9.5,Milwaukee Brewers,Washington Nationals
02-09-2018,-126,8.5,Chicago Cubs,Philadelphia Phillies
02-09-2018,-150,8.5,Cincinnati Reds,St. Louis Cardinals
02-09-2018,133,7.5,New York Mets,San Francisco Giants
02-09-2018,-200,7.5,Arizona Diamondbacks,Los Angeles Dodgers
02-09-2018,126,8.5,Colorado Rockies,San Diego Padres
02-09-2018,-182,9,Pittsburgh Pirates,Atlanta Braves
02-09-2018,-256,8.5,Detroit Tigers,New York Yankees
02-09-2018,170,9.5,Boston Red Sox,Chicago White Sox
02-09-2018,-127,9,Baltimore Orioles,Kansas City Royals
02-09-2018,-109,10.5,Minnesota Twins,Texas Rangers
02-09-2018,-112,9,Seattle Mariners,Oakland Athletics
02-09-2018,-205,8.5,Tampa Bay Rays,Cleveland Indians
02-09-2018,-222,7.5,Los Angeles Angels,Houston Astros
02-09-2018,-107,7.5,Toronto Blue Jays,Miami Marlins
03-09-2018,-190,7.5,St. Louis Cardinals,Washington Nationals
03-09-2018,125,7.5,Philadelphia Phillies,Miami Marlins
03-09-2018,-129,8.5,Cincinnati Reds,Pittsburgh Pirates
03-09-2018,116,8.5,Chicago Cubs,Milwaukee Brewers
03-09-2018,-151,10,San Francisco Giants,Colorado Rockies
03-09-2018,-140,7,New York Mets,Los Angeles Dodgers
03-09-2018,-214,8.5,San Diego Padres,Arizona Diamondbacks
03-09-2018,-119,8.5,Detroit Tigers,Chicago White Sox
03-09-2018,-240,7.5,Minnesota Twins,Houston Astros
03-09-2018,-114,8,New York Yankees,Oakland Athletics
03-09-2018,-200,9,Kansas City Royals,Cleveland Indians
03-09-2018,-107,8,Tampa Bay Rays,Toronto Blue Jays
03-09-2018,-137,10.5,Los Angeles Angels,Texas Rangers
03-09-2018,-240,9,Baltimore Orioles,Seattle Mariners
03-09-2018,119,9,Boston Red Sox,Atlanta Braves
04-09-2018,-119,10,St. Louis Cardinals,Washington Nationals
04-09-2018,-140,8,Cincinnati Reds,Pittsburgh Pirates
04-09-2018,119,7,Philadelphia Phillies,Miami Marlins
04-09-2018,100,9,Chicago Cubs,Milwaukee Brewers
04-09-2018,-195,10,San Francisco Giants,Colorado Rockies
04-09-2018,-184,8,San Diego Padres,Arizona Diamondbacks
04-09-2018,-245,8,New York Mets,Los Angeles Dodgers
04-09-2018,111,8.5,Tampa Bay Rays,Toronto Blue Jays
04-09-2018,-240,8.5,Kansas City Royals,Cleveland Indians
04-09-2018,101,9,Los Angeles Angels,Texas Rangers
04-09-2018,-161,8.5,Detroit Tigers,Chicago White Sox
04-09-2018,-300,7.5,Minnesota Twins,Houston Astros
04-09-2018,113,8,New York Yankees,Oakland Athletics
04-09-2018,-202,7.5,Baltimore Orioles,Seattle Mariners
04-09-2018,116,8.5,Boston Red Sox,Atlanta Braves
05-09-2018,-107,9,St. Louis Cardinals,Washington Nationals
05-09-2018,-190,9,Cincinnati Reds,Pittsburgh Pirates
05-09-2018,170,8.5,Philadelphia Phillies,Miami Marlins
05-09-2018,-187,7.5,New York Mets,Los Angeles Dodgers
05-09-2018,-107,8.5,Chicago Cubs,Milwaukee Brewers
05-09-2018,-160,10.5,San Francisco Giants,Colorado Rockies
05-09-2018,-326,8.5,Kansas City Royals,Cleveland Indians
05-09-2018,125,8.5,Tampa Bay Rays,Toronto Blue Jays
05-09-2018,-126,10.5,Los Angeles Angels,Texas Rangers
05-09-2018,-230,8.5,Minnesota Twins,Houston Astros
05-09-2018,-151,8,Detroit Tigers,Chicago White Sox
05-09-2018,138,7,New York Yankees,Oakland Athletics
05-09-2018,-238,8,Baltimore Orioles,Seattle Mariners
05-09-2018,-173,7.5,Boston Red Sox,Atlanta Braves
06-09-2018,-165,8.5,San Diego Padres,Cincinnati Reds
06-09-2018,-105,8.5,Chicago Cubs,Washington Nationals
06-09-2018,-164,8,Atlanta Braves,Arizona Diamondbacks
06-09-2018,145,9,Cleveland Indians,Toronto Blue Jays
07-09-2018,-153,9,San Diego Padres,Cincinnati Reds
07-09-2018,-210,8,Miami Marlins,Pittsburgh Pirates
07-09-2018,140,7,Philadelphia Phillies,New York Mets
07-09-2018,-178,8.5,San Francisco Giants,Milwaukee Brewers
07-09-2018,135,9.5,Los Angeles Dodgers,Colorado Rockies
07-09-2018,-195,7.5,Atlanta Braves,Arizona Diamondbacks
07-09-2018,200,8.5,Cleveland Indians,Toronto Blue Jays
07-09-2018,-275,6.5,Baltimore Orioles,Tampa Bay Rays
07-09-2018,105,8.5,Houston Astros,Boston Red Sox
07-09-2018,-170,9.5,Kansas City Royals,Minnesota Twins
07-09-2018,107,8.5,Los Angeles Angels,Chicago White Sox
07-09-2018,-186,9,Texas Rangers,Oakland Athletics
07-09-2018,-111,7.5,New York Yankees,Seattle Mariners
07-09-2018,121,9,St. Louis Cardinals,Detroit Tigers
08-09-2018,-160,7,Miami Marlins,Pittsburgh Pirates
08-09-2018,-119,8.5,San Diego Padres,Cincinnati Reds
08-09-2018,-200,7.5,Chicago Cubs,Washington Nationals
08-09-2018,-194,8,San Francisco Giants,Milwaukee Brewers
08-09-2018,-146,7,Philadelphia Phillies,New York Mets
08-09-2018,-134,8.5,Atlanta Braves,Arizona Diamondbacks
08-09-2018,116,10,Los Angeles Dodgers,Colorado Rockies
08-09-2018,-121,9,Houston Astros,Boston Red Sox
08-09-2018,-180,9.5,Texas Rangers,Oakland Athletics
08-09-2018,119,9.5,Cleveland Indians,Toronto Blue Jays
08-09-2018,-245,8,Baltimore Orioles,Tampa Bay Rays
08-09-2018,-210,8.5,Kansas City Royals,Minnesota Twins
08-09-2018,127,9,Los Angeles Angels,Chicago White Sox
08-09-2018,103,8.5,New York Yankees,Seattle Mariners
08-09-2018,152,8,St. Louis Cardinals,Detroit Tigers
08-09-2018,158,9,Chicago Cubs,Washington Nationals
09-09-2018,115,8.5,Philadelphia Phillies,New York Mets
09-09-2018,-140,9,San Diego Padres,Cincinnati Reds
09-09-2018,-150,8,San Francisco Giants,Milwaukee Brewers
09-09-2018,101,11,Los Angeles Dodgers,Colorado Rockies
09-09-2018,-139,8.5,Atlanta Braves,Arizona Diamondbacks
09-09-2018,165,9,Cleveland Indians,Toronto Blue Jays
09-09-2018,-260,8,Baltimore Orioles,Tampa Bay Rays
09-09-2018,-134,9.5,Kansas City Royals,Minnesota Twins
09-09-2018,144,8.5,Los Angeles Angels,Chicago White Sox
09-09-2018,-224,9,Texas Rangers,Oakland Athletics
09-09-2018,115,8,New York Yankees,Seattle Mariners
09-09-2018,-105,9,Houston Astros,Boston Red Sox
09-09-2018,117,8.5,St. Louis Cardinals,Detroit Tigers
10-09-2018,175,9,Los Angeles Dodgers,Cincinnati Reds
10-09-2018,-131,8.5,Milwaukee Brewers,Chicago Cubs
10-09-2018,-136,8.5,Pittsburgh Pirates,St. Louis Cardinals
10-09-2018,-150,10,Arizona Diamondbacks,Colorado Rockies
10-09-2018,108,7.5,Atlanta Braves,San Francisco Giants
10-09-2018,300,8.5,Houston Astros,Detroit Tigers
10-09-2018,135,7,Cleveland Indians,Tampa Bay Rays
10-09-2018,169,8.5,New York Yankees,Minnesota Twins
10-09-2018,-131,8.5,Chicago White Sox,Kansas City Royals
10-09-2018,-126,8.5,Texas Rangers,Los Angeles Angels
11-09-2018,155,8.5,Los Angeles Dodgers,Cincinnati Reds
11-09-2018,-133,8.5,Washington Nationals,Philadelphia Phillies
11-09-2018,-270,6.5,Miami Marlins,New York Mets
11-09-2018,-124,9,Milwaukee Brewers,Chicago Cubs
11-09-2018,-140,7.5,Pittsburgh Pirates,St. Louis Cardinals
11-09-2018,109,10.5,Arizona Diamondbacks,Colorado Rockies
11-09-2018,130,7,Atlanta Braves,San Francisco Giants
11-09-2018,163,9,Houston Astros,Detroit Tigers
11-09-2018,169,9,Oakland Athletics,Baltimore Orioles
11-09-2018,120,8.5,Cleveland Indians,Tampa Bay Rays
11-09-2018,-330,9,Toronto Blue Jays,Boston Red Sox
11-09-2018,162,9.5,New York Yankees,Minnesota Twins
11-09-2018,-117,8.5,Chicago White Sox,Kansas City Royals
11-09-2018,-174,9,Texas Rangers,Los Angeles Angels
11-09-2018,-210,8.5,San Diego Padres,Seattle Mariners
11-09-2018,-142,9,Washington Nationals,Philadelphia Phillies
12-09-2018,163,8.5,Los Angeles Dodgers,Cincinnati Reds
12-09-2018,-116,7.5,Pittsburgh Pirates,St. Louis Cardinals
12-09-2018,126,7.5,Atlanta Braves,San Francisco Giants
12-09-2018,-126,7.5,Washington Nationals,Philadelphia Phillies
12-09-2018,-161,8.5,Milwaukee Brewers,Chicago Cubs
12-09-2018,109,9.5,Arizona Diamondbacks,Colorado Rockies
12-09-2018,240,8,Houston Astros,Detroit Tigers
12-09-2018,-107,6,Cleveland Indians,Tampa Bay Rays
12-09-2018,180,9.5,Oakland Athletics,Baltimore Orioles
12-09-2018,-295,9,Toronto Blue Jays,Boston Red Sox
12-09-2018,185,9,New York Yankees,Minnesota Twins
12-09-2018,103,8.5,Chicago White Sox,Kansas City Royals
12-09-2018,-182,9.5,Texas Rangers,Los Angeles Angels
12-09-2018,-138,7.5,San Diego Padres,Seattle Mariners
12-09-2018,-190,7,Miami Marlins,New York Mets
13-09-2018,-119,10,Arizona Diamondbacks,Colorado Rockies
13-09-2018,-177,7.5,Miami Marlins,New York Mets
13-09-2018,170,7.5,Los Angeles Dodgers,St. Louis Cardinals
13-09-2018,158,9,Oakland Athletics,Baltimore Orioles
13-09-2018,-220,9,Toronto Blue Jays,Boston Red Sox
13-09-2018,116,9.5,Minnesota Twins,Kansas City Royals
13-09-2018,-113,9,Seattle Mariners,Los Angeles Angels
13-09-2018,101,9,Chicago Cubs,Washington Nationals
13-09-2018,-175,8,Miami Marlins,New York Mets
14-09-2018,-205,8.5,Cincinnati Reds,Chicago Cubs
14-09-2018,-185,8.5,Miami Marlins,Philadelphia Phillies
14-09-2018,137,8,Washington Nationals,Atlanta Braves
14-09-2018,-142,8.5,Pittsburgh Pirates,Milwaukee Brewers
14-09-2018,113,7.5,Los Angeles Dodgers,St. Louis Cardinals
14-09-2018,101,7.5,Colorado Rockies,San Francisco Giants
14-09-2018,102,9,Chicago White Sox,Baltimore Orioles
14-09-2018,-308,9,Toronto Blue Jays,New York Yankees
14-09-2018,-131,8.5,Oakland Athletics,Tampa Bay Rays
14-09-2018,-194,9,Detroit Tigers,Cleveland Indians
14-09-2018,123,8.5,Minnesota Twins,Kansas City Royals
14-09-2018,-149,9,Seattle Mariners,Los Angeles Angels
14-09-2018,-112,9,New York Mets,Boston Red Sox
14-09-2018,-178,8,Arizona Diamondbacks,Houston Astros
14-09-2018,-142,8,Texas Rangers,San Diego Padres
15-09-2018,140,8.5,Los Angeles Dodgers,St. Louis Cardinals
15-09-2018,-215,8.5,Cincinnati Reds,Chicago Cubs
15-09-2018,-215,8.5,Miami Marlins,Philadelphia Phillies
15-09-2018,-125,9.5,Washington Nationals,Atlanta Braves
15-09-2018,-174,8.5,Pittsburgh Pirates,Milwaukee Brewers
15-09-2018,142,6.5,Colorado Rockies,San Francisco Giants
15-09-2018,-280,8,Detroit Tigers,Cleveland Indians
15-09-2018,-220,9,Toronto Blue Jays,New York Yankees
15-09-2018,-113,8.5,Oakland Athletics,Tampa Bay Rays
15-09-2018,-101,9,Chicago White Sox,Baltimore Orioles
15-09-2018,-112,9,Minnesota Twins,Kansas City Royals
