Date,HomeOdds,OverUnder,AwayTeam,HomeTeam
14-09-2019,-215,7.5,Milwaukee Brewers,St. Louis Cardinals
14-09-2019,-126,8.5,Cincinnati Reds,Arizona Diamondbacks
14-09-2019,-106,13.5,San Diego Padres,Colorado Rockies
14-09-2019,-250,8,Miami Marlins,San Francisco Giants
14-09-2019,200,9.5,New York Yankees,Toronto Blue Jays
14-09-2019,-112,9.5,Baltimore Orioles,Detroit Tigers
14-09-2019,-138,9.5,Minnesota Twins,Cleveland Indians
14-09-2019,290,10,Houston Astros,Kansas City Royals
14-09-2019,113,11,Oakland Athletics,Texas Rangers
14-09-2019,175,9,Tampa Bay Rays,Los Angeles Angels
14-09-2019,-104,9.5,Chicago White Sox,Seattle Mariners
14-09-2019,-120,8.5,Boston Red Sox,Philadelphia Phillies
14-09-2019,-190,9,Minnesota Twins,Cleveland Indians
15-09-2019,132,8,Los Angeles Dodgers,New York Mets
15-09-2019,106,10,Atlanta Braves,Washington Nationals
15-09-2019,-139,9,Milwaukee Brewers,St. Louis Cardinals
15-09-2019,-250,11.5,Pittsburgh Pirates,Chicago Cubs
15-09-2019,100,13.5,San Diego Padres,Colorado Rockies
15-09-2019,-160,8,Miami Marlins,San Francisco Giants
15-09-2019,-158,8,Cincinnati Reds,Arizona Diamondbacks
15-09-2019,195,10,New York Yankees,Toronto Blue Jays
15-09-2019,136,10,Baltimore Orioles,Detroit Tigers
15-09-2019,-200,9,Minnesota Twins,Cleveland Indians
15-09-2019,195,10.5,Houston Astros,Kansas City Royals
15-09-2019,180,11.5,Oakland Athletics,Texas Rangers
15-09-2019,163,9,Tampa Bay Rays,Los Angeles Angels
15-09-2019,-117,9,Chicago White Sox,Seattle Mariners
15-09-2019,-104,10.5,Boston Red Sox,Philadelphia Phillies
16-09-2019,-148,9,San Diego Padres,Milwaukee Brewers
16-09-2019,130,8,Washington Nationals,St. Louis Cardinals
16-09-2019,-168,8.5,Cincinnati Reds,Chicago Cubs
16-09-2019,150,14,New York Mets,Colorado Rockies
16-09-2019,-205,9,Miami Marlins,Arizona Diamondbacks
16-09-2019,135,9,Baltimore Orioles,Detroit Tigers
16-09-2019,-240,9.5,Chicago White Sox,Minnesota Twins
16-09-2019,-310,10,Kansas City Royals,Oakland Athletics
17-09-2019,-185,10,Philadelphia Phillies,Atlanta Braves
17-09-2019,-135,8.5,San Diego Padres,Milwaukee Brewers
17-09-2019,-116,8,Washington Nationals,St. Louis Cardinals
17-09-2019,-155,7.5,Cincinnati Reds,Chicago Cubs
17-09-2019,142,14,New York Mets,Colorado Rockies
17-09-2019,-168,9.5,Miami Marlins,Arizona Diamondbacks
17-09-2019,-360,9,Los Angeles Angels,New York Yankees
17-09-2019,126,10,Toronto Blue Jays,Baltimore Orioles
17-09-2019,-290,10,Detroit Tigers,Cleveland Indians
17-09-2019,-205,11,Chicago White Sox,Minnesota Twins
17-09-2019,-350,8,Texas Rangers,Houston Astros
17-09-2019,-260,9.5,Kansas City Royals,Oakland Athletics
17-09-2019,-118,8.5,Seattle Mariners,Pittsburgh Pirates
17-09-2019,-205,10,San Francisco Giants,Boston Red Sox
17-09-2019,-117,8,Tampa Bay Rays,Los Angeles Dodgers
18-09-2019,147,7.5,Washington Nationals,St. Louis Cardinals
18-09-2019,155,13,New York Mets,Colorado Rockies
18-09-2019,-152,9,Miami Marlins,Arizona Diamondbacks
18-09-2019,-154,10.5,Philadelphia Phillies,Atlanta Braves
18-09-2019,-160,8.5,San Diego Padres,Milwaukee Brewers
18-09-2019,-160,9.5,Cincinnati Reds,Chicago Cubs
18-09-2019,-270,9.5,Kansas City Royals,Oakland Athletics
18-09-2019,-280,10,Los Angeles Angels,New York Yankees
18-09-2019,-102,9.5,Toronto Blue Jays,Baltimore Orioles
18-09-2019,-300,9,Detroit Tigers,Cleveland Indians
18-09-2019,-270,10.5,Chicago White Sox,Minnesota Twins
18-09-2019,-500,9,Texas Rangers,Houston Astros
18-09-2019,-104,9,Seattle Mariners,Pittsburgh Pirates
18-09-2019,-160,9.5,San Francisco Giants,Boston Red Sox
18-09-2019,-130,9,Tampa Bay Rays,Los Angeles Dodgers
19-09-2019,-140,8,Philadelphia Phillies,Atlanta Braves
19-09-2019,-174,8.5,San Diego Padres,Milwaukee Brewers
19-09-2019,-105,7.5,St. Louis Cardinals,Chicago Cubs
19-09-2019,-230,9,Los Angeles Angels,New York Yankees
19-09-2019,118,10.5,Toronto Blue Jays,Baltimore Orioles
19-09-2019,-420,8.5,Detroit Tigers,Cleveland Indians
19-09-2019,-250,10.5,Kansas City Royals,Minnesota Twins
19-09-2019,-135,8.5,Seattle Mariners,Pittsburgh Pirates
19-09-2019,-147,8.5,San Francisco Giants,Boston Red Sox
20-09-2019,-130,10,St. Louis Cardinals,Chicago Cubs
20-09-2019,160,7.5,New York Mets,Cincinnati Reds
20-09-2019,210,9,Washington Nationals,Miami Marlins
20-09-2019,-220,9.5,San Francisco Giants,Atlanta Braves
20-09-2019,-205,9,Pittsburgh Pirates,Milwaukee Brewers
20-09-2019,-110,8,Arizona Diamondbacks,San Diego Padres
20-09-2019,-400,8.5,Colorado Rockies,Los Angeles Dodgers
20-09-2019,-180,9.5,Toronto Blue Jays,New York Yankees
20-09-2019,100,10.5,Seattle Mariners,Baltimore Orioles
20-09-2019,127,9,Chicago White Sox,Detroit Tigers
20-09-2019,-174,8.5,Boston Red Sox,Tampa Bay Rays
20-09-2019,-280,10.5,Kansas City Royals,Minnesota Twins
20-09-2019,-360,9,Los Angeles Angels,Houston Astros
20-09-2019,-190,8.5,Texas Rangers,Oakland Athletics
20-09-2019,-190,9,Philadelphia Phillies,Cleveland Indians
21-09-2019,-135,12,St. Louis Cardinals,Chicago Cubs
21-09-2019,140,9.5,New York Mets,Cincinnati Reds
21-09-2019,300,8,Washington Nationals,Miami Marlins
21-09-2019,-250,9.5,Pittsburgh Pirates,Milwaukee Brewers
21-09-2019,-145,8,San Francisco Giants,Atlanta Braves
21-09-2019,111,8,Arizona Diamondbacks,San Diego Padres
21-09-2019,-420,8.5,Colorado Rockies,Los Angeles Dodgers
21-09-2019,-350,9,Toronto Blue Jays,New York Yankees
21-09-2019,118,9.5,Chicago White Sox,Detroit Tigers
21-09-2019,-200,8.5,Boston Red Sox,Tampa Bay Rays
21-09-2019,-102,10.5,Seattle Mariners,Baltimore Orioles
21-09-2019,-340,10.5,Kansas City Royals,Minnesota Twins
21-09-2019,-300,9.5,Los Angeles Angels,Houston Astros
21-09-2019,-320,8.5,Texas Rangers,Oakland Athletics
21-09-2019,-150,11,Philadelphia Phillies,Cleveland Indians
22-09-2019,128,9,New York Mets,Cincinnati Reds
22-09-2019,175,8.5,Washington Nationals,Miami Marlins
22-09-2019,-200,9,San Francisco Giants,Atlanta Braves
22-09-2019,-280,8.5,Pittsburgh Pirates,Milwaukee Brewers
22-09-2019,-172,12.5,St. Louis Cardinals,Chicago Cubs
22-09-2019,-360,9,Colorado Rockies,Los Angeles Dodgers
22-09-2019,110,8,Arizona Diamondbacks,San Diego Padres
22-09-2019,-310,9.5,Toronto Blue Jays,New York Yankees
22-09-2019,-121,9.5,Seattle Mariners,Baltimore Orioles
22-09-2019,-105,9,Chicago White Sox,Detroit Tigers
22-09-2019,-157,8.5,Boston Red Sox,Tampa Bay Rays
22-09-2019,-230,10.5,Kansas City Royals,Minnesota Twins
22-09-2019,-550,9,Los Angeles Angels,Houston Astros
22-09-2019,-169,8.5,Texas Rangers,Oakland Athletics
22-09-2019,-127,10.5,Philadelphia Phillies,Cleveland Indians
23-09-2019,-210,9,Philadelphia Phillies,Washington Nationals
23-09-2019,-260,8.5,Miami Marlins,New York Mets
23-09-2019,125,8.5,St. Louis Cardinals,Arizona Diamondbacks
23-09-2019,-170,10,Baltimore Orioles,Toronto Blue Jays
23-09-2019,-200,8.5,Boston Red Sox,Tampa Bay Rays
24-09-2019,-155,10.5,Philadelphia Phillies,Washington Nationals
24-09-2019,-110,8.5,Milwaukee Brewers,Cincinnati Reds
24-09-2019,175,8.5,Chicago Cubs,Pittsburgh Pirates
24-09-2019,-220,7.5,Philadelphia Phillies,Washington Nationals
24-09-2019,-300,8,Miami Marlins,New York Mets
24-09-2019,180,8.5,St. Louis Cardinals,Arizona Diamondbacks
24-09-2019,-180,8.5,Colorado Rockies,San Francisco Giants
24-09-2019,200,9,Los Angeles Dodgers,San Diego Padres
24-09-2019,210,9,Minnesota Twins,Detroit Tigers
24-09-2019,-112,10,Baltimore Orioles,Toronto Blue Jays
24-09-2019,-123,9,New York Yankees,Tampa Bay Rays
24-09-2019,200,10.5,Boston Red Sox,Texas Rangers
24-09-2019,260,9,Cleveland Indians,Chicago White Sox
24-09-2019,220,9.5,Oakland Athletics,Los Angeles Angels
24-09-2019,375,8.5,Houston Astros,Seattle Mariners
24-09-2019,150,9.5,Atlanta Braves,Kansas City Royals
25-09-2019,-113,8.5,St. Louis Cardinals,Arizona Diamondbacks
25-09-2019,128,9,Milwaukee Brewers,Cincinnati Reds
25-09-2019,190,9.5,Chicago Cubs,Pittsburgh Pirates
25-09-2019,-160,10,Philadelphia Phillies,Washington Nationals
25-09-2019,-500,7.5,Miami Marlins,New York Mets
25-09-2019,-160,8.5,Colorado Rockies,San Francisco Giants
25-09-2019,163,8.5,Los Angeles Dodgers,San Diego Padres
25-09-2019,178,9.5,Minnesota Twins,Detroit Tigers
25-09-2019,-148,11,Baltimore Orioles,Toronto Blue Jays
25-09-2019,-145,8,New York Yankees,Tampa Bay Rays
25-09-2019,112,11.5,Boston Red Sox,Texas Rangers
25-09-2019,290,9.5,Cleveland Indians,Chicago White Sox
25-09-2019,205,8.5,Oakland Athletics,Los Angeles Angels
25-09-2019,270,9,Houston Astros,Seattle Mariners
25-09-2019,125,9.5,Atlanta Braves,Kansas City Royals
26-09-2019,-116,8,Milwaukee Brewers,Cincinnati Reds
26-09-2019,175,8,Los Angeles Dodgers,San Diego Padres
26-09-2019,-122,8.5,Colorado Rockies,San Francisco Giants
26-09-2019,-270,9,Philadelphia Phillies,Washington Nationals
26-09-2019,-106,8,Chicago Cubs,Pittsburgh Pirates
26-09-2019,-270,8,Miami Marlins,New York Mets
26-09-2019,123,9,Minnesota Twins,Detroit Tigers
26-09-2019,-126,10,Boston Red Sox,Texas Rangers
26-09-2019,163,9,Cleveland Indians,Chicago White Sox
26-09-2019,175,9,Houston Astros,Los Angeles Angels
26-09-2019,210,9,Oakland Athletics,Seattle Mariners
27-09-2019,-185,9,Miami Marlins,Philadelphia Phillies
27-09-2019,145,8.5,Cincinnati Reds,Pittsburgh Pirates
27-09-2019,-105,8,Atlanta Braves,New York Mets
27-09-2019,142,12.5,Milwaukee Brewers,Colorado Rockies
27-09-2019,-205,8.5,Chicago Cubs,St. Louis Cardinals
27-09-2019,-127,9,San Diego Padres,Arizona Diamondbacks
27-09-2019,180,7.5,Los Angeles Dodgers,San Francisco Giants
27-09-2019,205,9.5,Tampa Bay Rays,Toronto Blue Jays
27-09-2019,-200,10.5,Baltimore Orioles,Boston Red Sox
27-09-2019,245,10.5,New York Yankees,Texas Rangers
27-09-2019,210,10,Minnesota Twins,Kansas City Royals
27-09-2019,190,9.5,Houston Astros,Los Angeles Angels
27-09-2019,180,9,Oakland Athletics,Seattle Mariners
27-09-2019,-140,9.5,Cleveland Indians,Washington Nationals
28-09-2019,185,8.5,Los Angeles Dodgers,San Francisco Giants
28-09-2019,-180,9,Miami Marlins,Philadelphia Phillies
28-09-2019,128,9,Cincinnati Reds,Pittsburgh Pirates
28-09-2019,-110,8.5,Atlanta Braves,New York Mets
28-09-2019,-190,8.5,Chicago Cubs,St. Louis Cardinals
28-09-2019,-150,9,San Diego Padres,Arizona Diamondbacks
28-09-2019,150,13,Milwaukee Brewers,Colorado Rockies
28-09-2019,-152,10,Baltimore Orioles,Boston Red Sox
28-09-2019,175,9,Tampa Bay Rays,Toronto Blue Jays
28-09-2019,-158,9.5,Detroit Tigers,Chicago White Sox
28-09-2019,170,10.5,Minnesota Twins,Kansas City Royals
28-09-2019,245,11,New York Yankees,Texas Rangers
28-09-2019,360,9,Houston Astros,Los Angeles Angels
28-09-2019,165,9,Oakland Athletics,Seattle Mariners
28-09-2019,-270,9,Cleveland Indians,Washington Nationals
28-09-2019,-122,9,Detroit Tigers,Chicago White Sox
29-09-2019,155,8.5,Los Angeles Dodgers,San Francisco Giants
29-09-2019,-165,9,Miami Marlins,Philadelphia Phillies
29-09-2019,105,8.5,Cincinnati Reds,Pittsburgh Pirates
29-09-2019,170,13,Milwaukee Brewers,Colorado Rockies
29-09-2019,-115,8,Atlanta Braves,New York Mets
29-09-2019,-130,9.5,San Diego Padres,Arizona Diamondbacks
29-09-2019,-300,8.5,Chicago Cubs,St. Louis Cardinals
29-09-2019,129,10.5,New York Yankees,Texas Rangers
29-09-2019,-300,10,Baltimore Orioles,Boston Red Sox
29-09-2019,195,9,Tampa Bay Rays,Toronto Blue Jays
29-09-2019,340,8.5,Houston Astros,Los Angeles Angels
29-09-2019,130,9,Oakland Athletics,Seattle Mariners
29-09-2019,-150,9.5,Detroit Tigers,Chicago White Sox
29-09-2019,125,10.5,Minnesota Twins,Kansas City Royals
29-09-2019,155,8.5,Cleveland Indians,Washington Nationals
01-10-2019,-170,7.5,Milwaukee Brewers,Washington Nationals
02-10-2019,-125,7,Tampa Bay Rays,Oakland Athletics
03-10-2019,-148,9,St. Louis Cardinals,Atlanta Braves
03-10-2019,-174,7.5,Washington Nationals,Los Angeles Dodgers
04-10-2019,101,8.5,St. Louis Cardinals,Atlanta Braves
04-10-2019,-158,7.5,Washington Nationals,Los Angeles Dodgers
04-10-2019,-190,8.5,Minnesota Twins,New York Yankees
04-10-2019,-250,7.5,Tampa Bay Rays,Houston Astros
05-10-2019,-180,9,Minnesota Twins,New York Yankees
05-10-2019,-280,7.5,Tampa Bay Rays,Houston Astros
06-10-2019,150,9,Los Angeles Dodgers,Washington Nationals
06-10-2019,110,8.5,Atlanta Braves,St. Louis Cardinals
07-10-2019,-111,8,Atlanta Braves,St. Louis Cardinals
07-10-2019,-120,8.5,Los Angeles Dodgers,Washington Nationals
07-10-2019,105,8,Houston Astros,Tampa Bay Rays
07-10-2019,130,9,New York Yankees,Minnesota Twins
08-10-2019,210,7.5,Houston Astros,Tampa Bay Rays
09-10-2019,-106,7.5,St. Louis Cardinals,Atlanta Braves
09-10-2019,-167,7,Washington Nationals,Los Angeles Dodgers
10-10-2019,-280,7,Tampa Bay Rays,Houston Astros
11-10-2019,-142,7.5,Washington Nationals,St. Louis Cardinals
12-10-2019,-145,9,New York Yankees,Houston Astros
12-10-2019,118,7,Washington Nationals,St. Louis Cardinals
13-10-2019,-174,7.5,New York Yankees,Houston Astros
14-10-2019,-126,6.5,St. Louis Cardinals,Washington Nationals
15-10-2019,145,7.5,Houston Astros,New York Yankees
15-10-2019,-160,7.5,St. Louis Cardinals,Washington Nationals
17-10-2019,-133,8.5,Houston Astros,New York Yankees
18-10-2019,130,7.5,Houston Astros,New York Yankees
19-10-2019,-118,9,New York Yankees,Houston Astros
22-10-2019,-200,6.5,Washington Nationals,Houston Astros
23-10-2019,-172,7,Washington Nationals,Houston Astros
25-10-2019,140,8.5,Houston Astros,Washington Nationals
26-10-2019,-108,8.5,Houston Astros,Washington Nationals
27-10-2019,190,8,Houston Astros,Washington Nationals
29-10-2019,-176,7.5,Washington Nationals,Houston Astros
30-10-2019,-138,7.5,Washington Nationals,Houston Astros
